iter	Passed	Remaining
223	3907	30980
224	3927	30981
225	3946	30982
226	3965	30970
227	3982	30953
228	4001	30945
229	4020	30940
230	4038	30925
231	4055	30904
232	4071	30880
233	4087	30847
234	4104	30828
235	4120	30800
236	4138	30788
237	4155	30761
238	4171	30737
239	4190	30726
240	4208	30714
241	4223	30684
242	4240	30660
243	4257	30641
244	4274	30617
245	4294	30620
246	4311	30601
247	4329	30588
248	4347	30574
249	4364	30552
250	4380	30523
251	4398	30509
252	4417	30500
253	4434	30481
254	4453	30476
255	4472	30467
256	4491	30464
257	4511	30461
258	4527	30434
259	4543	30406
260	4561	30393
261	4578	30374
262	4596	30359
263	4616	30354
264	4635	30352
265	4653	30334
266	4671	30319
267	4688	30300
268	4706	30289
269	4723	30266
270	4740	30243
271	4758	30229
272	4775	30210
273	4793	30194
274	4810	30172
275	4828	30157
276	4845	30140
277	4864	30129
278	4880	30105
279	4896	30079
280	4915	30071
281	4933	30057
282	4953	30056
283	4971	30039
284	4991	30034
285	5009	30019
286	5026	30002
287	5043	29982
288	5061	29965
289	5078	29944
290	5094	29921
291	5113	29911
292	5132	29900
293	5150	29885
294	5166	29861
295	5185	29849
296	5202	29832
297	5219	29811
298	5237	29798
299	5255	29780
300	5273	29767
301	5291	29750
302	5311	29745
303	5331	29741
304	5348	29721
305	5364	29698
306	5383	29686
307	5400	29669
308	5419	29655
309	5436	29636
310	5453	29618
311	5470	29599
312	5488	29580
313	5506	29564
314	5524	29550
315	5542	29536
316	5559	29514
317	5576	29494
318	5595	29486
319	5615	29480
320	5633	29466
321	5651	29448
322	5668	29431
323	5685	29409
324	5703	29392
325	5719	29370
326	5735	29345
327	5754	29333
328	5770	29307
329	5787	29285
330	5803	29265
331	5821	29246
332	5838	29227
333	5854	29202
334	5872	29186
335	5889	29168
336	5906	29144
337	5922	29124
338	5939	29103
339	5955	29079
340	5972	29055
341	5988	29033
342	6009	29029
343	6029	29024
344	6046	29007
345	6064	28991
346	6081	28970
347	6099	28954
348	6117	28941
349	6135	28925
350	6154	28913
351	6172	28897
352	6190	28882
353	6207	28861
354	6224	28841
355	6241	28822
356	6260	28812
357	6278	28795
358	6297	28785
359	6313	28760
360	6330	28741
361	6348	28723
362	6367	28714
363	6384	28696
364	6404	28689
365	6421	28667
366	6438	28649
367	6454	28624
368	6471	28605
369	6489	28588
370	6505	28566
371	6523	28550
372	6541	28532
373	6558	28514
374	6575	28492
375	6592	28472
376	6608	28451
377	6625	28428
378	6643	28413
379	6660	28396
380	6678	28379
381	6697	28365
382	6713	28345
383	6731	28327
384	6749	28313
385	6766	28293
386	6783	28273
387	6801	28256
388	6817	28235
389	6835	28218
390	6852	28198
391	6870	28182
392	6887	28165
393	6904	28143
394	6922	28127
395	6941	28117
396	6958	28097
397	6976	28081
398	6995	28070
399	7015	28060
400	7035	28053
401	7053	28038
402	7070	28018
403	7086	27996
404	7102	27971
405	7120	27955
406	7137	27936
407	7155	27921
408	7177	27920
409	7196	27909
410	7215	27897
411	7236	27891
412	7254	27875
413	7274	27868
414	7291	27847
415	7310	27835
416	7327	27818
417	7346	27804
418	7362	27782
419	7379	27762
420	7399	27752
421	7415	27729
422	7433	27711
423	7452	27701
424	7469	27680
425	7485	27658
426	7501	27634
427	7518	27614
428	7534	27591
429	7553	27578
430	7571	27564
431	7589	27548
432	7608	27535
433	7627	27521
434	7644	27502
435	7661	27484
436	7680	27468
437	7700	27461
438	7718	27444
439	7735	27426
440	7751	27404
441	7770	27389
442	7786	27366
443	7803	27347
444	7820	27326
445	7838	27311
446	7857	27299
447	7876	27287
448	7894	27269
449	7911	27251
450	7929	27236
451	7948	27222
452	7964	27198
453	7985	27193
454	8004	27179
455	8025	27173
456	8043	27158
457	8060	27137
458	8076	27116
459	8093	27096
460	8114	27090
461	8131	27071
462	8149	27052
463	8168	27039
464	8185	27020
465	8203	27006
466	8219	26981
467	8237	26966
468	8259	26962
469	8278	26950
470	8297	26934
471	8318	26929
472	8336	26913
473	8354	26898
474	8370	26873
475	8388	26855
476	8405	26836
477	8423	26820
478	8441	26803
479	8457	26782
480	8475	26765
481	8493	26748
482	8510	26728
483	8527	26711
484	8546	26696
485	8563	26676
486	8581	26661
487	8600	26647
488	8618	26630
489	8637	26618
490	8656	26603
491	8674	26586
492	8691	26566
493	8707	26545
494	8725	26528
495	8741	26507
496	8757	26484
497	8775	26468
498	8793	26450
499	8809	26429
500	8826	26408
501	8843	26390
502	8861	26372
503	8878	26352
504	8895	26335
505	8913	26319
506	8930	26299
507	8947	26277
508	8963	26256
509	8981	26239
510	8997	26217
511	9014	26198
512	9036	26194
513	9053	26174
514	9071	26158
515	9090	26143
516	9107	26123
517	9126	26110
518	9144	26093
519	9165	26085
520	9181	26065
521	9200	26051
522	9217	26029
523	9234	26011
524	9251	25993
525	9275	25991
526	9293	25974
527	9311	25959
528	9329	25943
529	9345	25921
530	9362	25899
531	9380	25884
532	9399	25870
533	9418	25855
534	9435	25837
535	9465	25852
536	9483	25836
537	9500	25818
538	9518	25799
539	9536	25783
540	9555	25770
541	9573	25752
542	9590	25734
543	9607	25713
544	9624	25694
545	9642	25677
546	9660	25661
547	9678	25644
548	9695	25624
549	9712	25604
550	9730	25587
551	9748	25571
552	9765	25552
553	9782	25533
554	9800	25517
555	9816	25494
556	9834	25476
557	9851	25457
558	9869	25440
559	9891	25435
560	9909	25417
561	9926	25398
562	9943	25379
563	9964	25369
564	9982	25352
565	9998	25332
566	10016	25314
567	10032	25292
568	10051	25278
569	10067	25257
570	10084	25237
571	10102	25220
572	10120	25205
573	10138	25187
574	10154	25165
575	10170	25143
576	10188	25127
577	10206	25110
578	10223	25090
579	10242	25075
580	10261	25061
581	10279	25045
582	10296	25026
583	10315	25011
584	10334	24996
585	10350	24975
586	10367	24956
587	10385	24938
588	10403	24921
589	10420	24902
590	10436	24881
591	10453	24862
592	10472	24847
593	10490	24831
594	10507	24811
595	10526	24796
596	10544	24781
597	10562	24763
598	10580	24746
599	10599	24733
600	10616	24712
601	10633	24694
602	10653	24680
603	10669	24660
604	10687	24644
605	10706	24629
606	10723	24610
607	10740	24590
608	10757	24571
609	10776	24555
610	10793	24538
611	10812	24523
612	10829	24504
613	10847	24485
614	10865	24469
615	10882	24451
616	10900	24432
617	10917	24413
618	10935	24397
619	10951	24375
620	10969	24358
621	10986	24340
622	11004	24322
623	11022	24305
624	11039	24287
625	11058	24271
626	11075	24254
627	11094	24238
628	11111	24219
629	11129	24202
630	11146	24183
631	11163	24163
632	11182	24148
633	11199	24130
634	11216	24112
635	11233	24092
636	11253	24078
637	11270	24060
638	11289	24044
639	11306	24026
640	11324	24009
641	11341	23990
642	11359	23972
643	11375	23953
644	11393	23934
645	11410	23916
646	11429	23900
647	11448	23887
648	11469	23875
649	11488	23861
650	11505	23841
651	11522	23822
652	11539	23803
653	11556	23785
654	11575	23769
655	11594	23755
656	11613	23739
657	11630	23721
658	11648	23702
659	11664	23682
660	11682	23665
661	11700	23648
662	11718	23630
663	11733	23608
664	11751	23592
665	11769	23573
666	11784	23552
667	11802	23534
668	11820	23516
669	11837	23497
670	11854	23478
671	11872	23463
672	11890	23445
673	11907	23427
674	11926	23410
675	11943	23392
676	11960	23372
677	11975	23351
678	11994	23336
679	12011	23316
680	12029	23299
681	12047	23281
682	12063	23261
683	12082	23246
684	12100	23229
685	12118	23211
686	12134	23190
687	12151	23172
688	12166	23150
689	12184	23133
690	12201	23114
691	12218	23095
692	12236	23078
693	12255	23063
694	12274	23047
695	12292	23029
696	12311	23016
697	12329	22998
698	12348	22982
699	12365	22964
700	12383	22947
701	12401	22929
702	12418	22912
703	12436	22893
704	12456	22881
705	12473	22861
706	12491	22845
707	12508	22826
708	12525	22807
709	12545	22793
710	12561	22773
711	12580	22757
712	12598	22741
713	12615	22721
714	12630	22699
715	12649	22683
716	12665	22664
717	12682	22645
718	12699	22626
719	12717	22609
720	12737	22595
721	12754	22576
722	12770	22556
723	12790	22543
724	12807	22523
725	12824	22503
726	12841	22485
727	12858	22466
728	12876	22450
729	12895	22434
730	12913	22416
731	12929	22397
732	12946	22378
733	12963	22359
734	12981	22342
735	12999	22325
736	13018	22309
737	13036	22292
738	13054	22275
739	13073	22260
740	13095	22250
741	13113	22233
742	13132	22216
743	13150	22200
744	13166	22180
745	13185	22165
746	13202	22145
747	13220	22127
748	13239	22112
749	13256	22094
750	13274	22076
751	13292	22059
752	13308	22040
753	13325	22020
754	13343	22003
755	13360	21984
756	13376	21964
757	13393	21945
758	13411	21927
759	13426	21905
760	13441	21884
761	13458	21866
762	13474	21846
763	13492	21828
764	13510	21810
765	13527	21793
766	13546	21776
767	13564	21759
768	13579	21738
769	13596	21718
770	13614	21702
771	13634	21688
772	13654	21673
773	13673	21658
774	13690	21640
775	13710	21626
776	13727	21607
777	13744	21588
778	13761	21569
779	13779	21552
780	13795	21531
781	13812	21512
782	13828	21493
783	13846	21475
784	13863	21456
785	13879	21437
786	13898	21421
787	13917	21405
788	13934	21387
789	13953	21371
790	13970	21353
791	13989	21338
792	14008	21321
793	14024	21302
794	14042	21283
795	14060	21267
796	14076	21247
797	14094	21230
798	14111	21211
799	14129	21194
800	14145	21174
801	14163	21156
802	14180	21138
803	14200	21123
804	14217	21105
805	14235	21088
806	14251	21068
807	14271	21053
808	14289	21037
809	14306	21017
810	14323	20999
811	14340	20980
812	14356	20961
813	14373	20942
814	14391	20924
815	14407	20904
816	14424	20886
817	14443	20870
818	14461	20853
819	14478	20835
820	14496	20817
821	14514	20800
822	14532	20783
823	14550	20765
824	14567	20748
825	14585	20731
826	14606	20718
827	14625	20701
828	14643	20685
829	14659	20664
830	14676	20645
831	14694	20628
832	14709	20607
833	14726	20588
834	14743	20570
835	14761	20553
836	14779	20536
837	14799	20521
838	14816	20502
839	14834	20485
840	14850	20465
841	14872	20454
842	14889	20435
843	14906	20416
844	14922	20396
845	14939	20378
846	14956	20360
847	14975	20344
848	14992	20325
849	15009	20307
850	15028	20291
851	15046	20273
852	15062	20253
853	15080	20237
854	15098	20219
855	15117	20203
856	15137	20189
857	15156	20173
858	15174	20156
859	15192	20138
860	15211	20122
861	15229	20106
862	15247	20088
863	15265	20071
864	15284	20054
865	15303	20039
866	15321	20022
867	15339	20005
868	15357	19987
869	15373	19968
870	15389	19948
871	15405	19928
872	15423	19911
873	15440	19892
874	15457	19874
875	15475	19856
876	15522	19876
877	15540	19859
878	15559	19843
879	15577	19825
880	15593	19806
881	15612	19789
882	15629	19771
883	15645	19751
884	15663	19734
885	15681	19717
886	15699	19699
887	15717	19682
888	15735	19665
889	15752	19646
890	15769	19628
891	15786	19609
892	15803	19590
893	15820	19571
894	15838	19554
895	15856	19537
896	15875	19521
897	15893	19504
898	15910	19486
899	15929	19469
900	15946	19450
901	15965	19434
902	15983	19417
903	16002	19401
904	16020	19384
905	16037	19364
906	16054	19346
907	16071	19327
908	16090	19312
909	16108	19294
910	16126	19277
911	16142	19258
912	16161	19241
913	16179	19224
914	16196	19206
915	16215	19189
916	16233	19172
917	16253	19157
918	16273	19141
919	16291	19125
920	16309	19106
921	16327	19089
922	16344	19071
923	16362	19054
924	16379	19035
925	16397	19018
926	16415	19000
927	16433	18983
928	16450	18965
929	16468	18947
930	16485	18928
931	16503	18911
932	16522	18895
933	16540	18878
934	16558	18860
935	16575	18841
936	16592	18823
937	16610	18806
938	16628	18789
939	16647	18772
940	16663	18752
941	16680	18734
942	16698	18717
943	16715	18699
944	16734	18682
945	16752	18664
946	16769	18646
947	16785	18627
948	16803	18610
949	16821	18592
950	16837	18572
951	16855	18555
952	16871	18535
953	16887	18516
954	16905	18498
955	16921	18479
956	16938	18461
957	16955	18441
958	16973	18425
959	16993	18409
960	17011	18392
961	17028	18373
962	17045	18355
963	17063	18337
964	17078	18317
965	17096	18299
966	17113	18281
967	17132	18265
968	17150	18247
969	17167	18229
970	17184	18211
971	17202	18193
972	17218	18174
973	17237	18157
974	17255	18140
975	17273	18122
976	17289	18103
977	17308	18087
978	17325	18069
979	17342	18050
980	17360	18032
981	17377	18014
982	17395	17996
983	17412	17978
984	17430	17961
985	17449	17944
986	17468	17928
987	17487	17911
988	17504	17893
989	17525	17879
990	17543	17862
991	17564	17847
992	17581	17829
993	17598	17810
994	17616	17793
995	17634	17775
996	17651	17757
997	17669	17740
998	17686	17721
999	17703	17703
1000	17722	17686
1001	17739	17668
1002	17756	17650
1003	17773	17631
1004	17791	17614
1005	17809	17596
1006	17826	17578
1007	17843	17560
1008	17859	17541
1009	17876	17522
1010	17897	17507
1011	17913	17488
1012	17930	17470
1013	17949	17454
1014	17966	17435
1015	17983	17417
1016	18003	17401
1017	18019	17382
1018	18040	17367
1019	18057	17349
1020	18076	17332
1021	18094	17315
1022	18110	17296
1023	18126	17277
1024	18155	17269
1025	18174	17253
1026	18195	17239
1027	18214	17222
1028	18231	17203
1029	18250	17187
1030	18269	17171
1031	18286	17152
1032	18303	17134
1033	18322	17117
1034	18339	17099
1035	18355	17080
1036	18372	17061
1037	18389	17042
1038	18406	17024
1039	18424	17007
1040	18441	16988
1041	18459	16971
1042	18475	16952
1043	18494	16935
1044	18514	16919
1045	18533	16902
1046	18553	16887
1047	18569	16868
1048	18586	16850
1049	18604	16832
1050	18620	16813
1051	18639	16796
1052	18657	16779
1053	18673	16760
1054	18691	16742
1055	18710	16725
1056	18727	16707
1057	18745	16690
1058	18762	16672
1059	18778	16652
1060	18796	16635
1061	18812	16616
1062	18828	16596
1063	18845	16578
1064	18862	16560
1065	18879	16541
1066	18898	16525
1067	18916	16507
1068	18932	16488
1069	18948	16469
1070	18966	16452
1071	18984	16434
1072	19001	16415
1073	19018	16398
1074	19036	16380
1075	19053	16361
1076	19071	16344
1077	19088	16326
1078	19106	16308
1079	19123	16290
1080	19140	16272
1081	19158	16254
1082	19175	16236
1083	19192	16218
1084	19210	16200
1085	19228	16183
1086	19247	16166
1087	19266	16150
1088	19284	16132
1089	19302	16114
1090	19320	16097
1091	19338	16080
1092	19356	16062
1093	19373	16043
1094	19390	16025
1095	19406	16006
1096	19423	15988
1097	19440	15969
1098	19458	15952
1099	19475	15934
1100	19492	15916
1101	19511	15899
1102	19527	15880
1103	19546	15863
1104	19564	15846
1105	19582	15829
1106	19600	15811
1107	19618	15794
1108	19634	15775
1109	19653	15757
1110	19672	15741
1111	19689	15723
1112	19707	15705
1113	19726	15688
1114	19742	15670
1115	19759	15652
1116	19777	15634
1117	19795	15616
1118	19813	15599
1119	19835	15584
1120	19852	15566
1121	19870	15549
1122	19888	15531
1123	19905	15513
1124	19922	15494
1125	19939	15477
1126	19956	15458
1127	19975	15442
1128	19993	15424
1129	20011	15406
1130	20029	15389
1131	20045	15370
1132	20061	15351
1133	20079	15334
1134	20096	15315
1135	20113	15297
1136	20130	15279
1137	20149	15262
1138	20166	15244
1139	20183	15225
1140	20201	15208
1141	20219	15191
1142	20238	15174
1143	20259	15159
1144	20277	15141
1145	20296	15125
1146	20314	15107
1147	20331	15089
1148	20349	15071
1149	20366	15053
1150	20383	15035
1151	20402	15018
1152	20420	15001
1153	20437	14982
1154	20454	14964
1155	20471	14946
1156	20488	14928
1157	20505	14909
1158	20523	14892
1159	20541	14874
1160	20558	14856
1161	20575	14838
1162	20593	14820
1163	20612	14803
1164	20628	14785
1165	20646	14767
1166	20662	14748
1167	20680	14731
1168	20699	14714
1169	20716	14696
1170	20734	14678
1171	20752	14661
1172	20771	14644
1173	20800	14634
1174	20824	14621
1175	20845	14605
1176	20865	14590
1177	20882	14571
1178	20901	14554
1179	20918	14536
1180	20935	14518
1181	20953	14500
1182	20970	14482
1183	20987	14464
1184	21004	14446
1185	21022	14428
1186	21038	14409
1187	21057	14392
1188	21074	14374
1189	21091	14356
1190	21108	14338
1191	21125	14319
1192	21142	14301
1193	21159	14283
1194	21181	14268
1195	21198	14250
1196	21216	14233
1197	21234	14215
1198	21253	14198
1199	21272	14181
1200	21291	14164
1201	21309	14147
1202	21326	14129
1203	21347	14113
1204	21365	14095
1205	21384	14079
1206	21403	14061
1207	21420	14043
1208	21436	14024
1209	21454	14007
1210	21472	13989
1211	21490	13972
1212	21509	13955
1213	21527	13937
1214	21545	13920
1215	21562	13902
1216	21580	13884
1217	21597	13866
1218	21616	13849
1219	21635	13832
1220	21653	13815
1221	21669	13796
1222	21686	13777
1223	21703	13759
1224	21720	13741
1225	21737	13723
1226	21754	13705
1227	21770	13686
1228	21789	13669
1229	21807	13651
1230	21824	13633
1231	21841	13615
1232	21857	13596
1233	21875	13579
1234	21893	13561
1235	21911	13544
1236	21929	13526
1237	21946	13508
1238	21964	13490
1239	21981	13472
1240	21997	13453
1241	22015	13436
1242	22032	13418
1243	22049	13399
1244	22066	13381
1245	22085	13364
1246	22100	13345
1247	22118	13327
1248	22135	13309
1249	22152	13291
1250	22175	13276
1251	22193	13259
1252	22214	13243
1253	22232	13226
1254	22251	13209
1255	22270	13191
1256	22288	13174
1257	22305	13156
1258	22323	13138
1259	22340	13120
1260	22358	13102
1261	22374	13084
1262	22392	13066
1263	22411	13049
1264	22431	13033
1265	22450	13016
1266	22467	12997
1267	22485	12980
1268	22501	12961
1269	22520	12944
1270	22537	12926
1271	22553	12908
1272	22570	12889
1273	22588	12872
1274	22606	12854
1275	22624	12837
1276	22642	12819
1277	22661	12802
1278	22680	12785
1279	22698	12767
1280	22716	12750
1281	22734	12732
1282	22751	12714
1283	22770	12697
1284	22789	12680
1285	22806	12662
1286	22823	12644
1287	22840	12626
1288	22858	12608
1289	22876	12591
1290	22894	12573
1291	22912	12555
1292	22931	12538
1293	22951	12522
1294	22968	12504
1295	22985	12485
1296	23005	12469
1297	23022	12451
1298	23039	12432
1299	23056	12414
1300	23074	12397
1301	23090	12378
1302	23108	12361
1303	23126	12343
1304	23143	12325
1305	23160	12307
1306	23177	12289
1307	23196	12272
1308	23214	12254
1309	23235	12238
1310	23253	12220
1311	23272	12204
1312	23294	12188
1313	23312	12170
1314	23330	12152
1315	23347	12135
1316	23365	12117
1317	23384	12100
1318	23401	12082
1319	23425	12067
1320	23442	12049
1321	23459	12031
1322	23476	12013
1323	23493	11995
1324	23510	11977
1325	23527	11958
1326	23543	11940
1327	23559	11921
1328	23577	11904
1329	23594	11886
1330	23610	11867
1331	23627	11849
1332	23644	11831
1333	23663	11813
1334	23680	11795
1335	23700	11779
1336	23718	11761
1337	23736	11744
1338	23755	11726
1339	23773	11709
1340	23793	11692
1341	23812	11675
1342	23830	11658
1343	23850	11641
1344	23869	11624
1345	23886	11606
1346	23904	11588
1347	23923	11571
1348	23941	11553
1349	23958	11535
1350	23975	11517
1351	23994	11500
1352	24011	11482
1353	24030	11465
1354	24048	11447
1355	24066	11429
1356	24084	11412
1357	24101	11394
1358	24118	11376
1359	24136	11358
1360	24154	11340
1361	24171	11322
1362	24189	11305
1363	24208	11287
1364	24225	11269
1365	24242	11251
1366	24261	11234
1367	24278	11216
1368	24297	11199
1369	24315	11181
1370	24332	11163
1371	24349	11145
1372	24367	11127
1373	24384	11109
1374	24402	11092
1375	24420	11074
1376	24441	11057
1377	24457	11039
1378	24474	11021
1379	24493	11004
1380	24510	10986
1381	24528	10968
1382	24546	10951
1383	24565	10933
1384	24581	10915
1385	24600	10898
1386	24619	10880
1387	24636	10862
1388	24655	10845
1389	24673	10828
1390	24693	10811
1391	24711	10793
1392	24728	10775
1393	24746	10757
1394	24764	10740
1395	24781	10722
1396	24799	10704
1397	24822	10688
1398	24838	10670
1399	24856	10652
1400	24872	10634
1401	24889	10616
1402	24908	10598
1403	24925	10580
1404	24942	10563
1405	24960	10545
1406	24976	10526
1407	24993	10508
1408	25011	10491
1409	25027	10472
1410	25046	10455
1411	25062	10436
1412	25081	10419
1413	25101	10402
1414	25120	10385
1415	25138	10367
1416	25158	10350
1417	25175	10332
1418	25191	10314
1419	25207	10296
1420	25228	10279
1421	25246	10262
1422	25265	10244
1423	25282	10226
1424	25299	10208
1425	25316	10190
1426	25334	10172
1427	25351	10154
1428	25367	10136
1429	25384	10118
1430	25402	10100
1431	25419	10082
1432	25438	10065
1433	25455	10047
1434	25472	10029
1435	25489	10011
1436	25506	9993
1437	25523	9974
1438	25540	9956
1439	25557	9938
1440	25573	9920
1441	25590	9902
1442	25606	9884
1443	25625	9866
1444	25642	9848
1445	25658	9830
1446	25678	9813
1447	25696	9795
1448	25714	9778
1449	25734	9761
1450	25751	9743
1451	25767	9724
1452	25785	9707
1453	25802	9689
1454	25817	9670
1455	25834	9652
1456	25852	9634
1457	25869	9616
1458	25887	9599
1459	25903	9580
1460	25921	9563
1461	25938	9545
1462	25954	9526
1463	25971	9508
1464	25990	9491
1465	26007	9473
1466	26023	9455
1467	26041	9437
1468	26058	9419
1469	26076	9401
1470	26092	9383
1471	26111	9365
1472	26127	9347
1473	26144	9329
1474	26162	9312
1475	26179	9294
1476	26197	9276
1477	26212	9257
1478	26234	9241
1479	26252	9223
1480	26270	9206
1481	26288	9188
1482	26305	9170
1483	26321	9152
1484	26338	9134
1485	26355	9116
1486	26373	9098
1487	26391	9080
1488	26406	9062
1489	26423	9044
1490	26440	9026
1491	26458	9008
1492	26474	8990
1493	26492	8972
1494	26510	8954
1495	26526	8936
1496	26545	8919
1497	26564	8902
1498	26581	8884
1499	26599	8866
1500	26617	8848
1501	26636	8831
1502	26654	8814
1503	26671	8795
1504	26688	8777
1505	26706	8760
1506	26723	8742
1507	26741	8724
1508	26757	8706
1509	26775	8688
1510	26793	8671
1511	26811	8653
1512	26830	8636
1513	26848	8618
1514	26866	8600
1515	26884	8583
1516	26901	8565
1517	26919	8547
1518	26938	8530
1519	26954	8512
1520	26972	8494
1521	26990	8476
1522	27006	8458
1523	27025	8441
1524	27044	8423
1525	27061	8405
1526	27078	8387
1527	27095	8369
1528	27113	8352
1529	27132	8334
1530	27151	8317
1531	27170	8299
1532	27188	8282
1533	27205	8264
1534	27225	8247
1535	27244	8230
1536	27264	8213
1537	27282	8195
1538	27300	8177
1539	27317	8159
1540	27334	8141
1541	27351	8123
1542	27370	8106
1543	27386	8088
1544	27403	8070
1545	27422	8052
1546	27439	8034
1547	27458	8017
1548	27473	7999
1549	27492	7981
1550	27510	7963
1551	27529	7946
1552	27550	7929
1553	27569	7912
1554	27588	7895
1555	27606	7877
1556	27625	7860
1557	27644	7842
1558	27662	7824
1559	27680	7807
1560	27697	7789
1561	27716	7771
1562	27735	7754
1563	27759	7738
1564	27779	7721
1565	27799	7704
1566	27817	7686
1567	27836	7669
1568	27856	7651
1569	27875	7634
1570	27893	7617
1571	27912	7599
1572	27931	7582
1573	27950	7564
1574	27968	7547
1575	27984	7528
1576	28003	7511
1577	28021	7493
1578	28037	7475
1579	28055	7457
1580	28073	7440
1581	28093	7422
1582	28111	7405
1583	28129	7387
1584	28147	7369
1585	28165	7352
1586	28182	7334
