iter	Passed	Remaining
457	2994	7467
458	3003	7465
459	3009	7458
460	3016	7453
461	3022	7446
462	3030	7441
463	3036	7434
464	3043	7428
465	3050	7423
466	3057	7417
467	3064	7412
468	3071	7406
469	3078	7401
470	3084	7393
471	3091	7388
472	3100	7386
473	3106	7379
474	3112	7372
475	3119	7365
476	3125	7358
477	3131	7350
478	3137	7343
479	3143	7335
480	3150	7328
481	3155	7319
482	3161	7311
483	3168	7304
484	3174	7297
485	3180	7289
486	3186	7281
487	3192	7274
488	3198	7267
489	3205	7260
490	3211	7253
491	3217	7246
492	3224	7239
493	3231	7235
494	3237	7228
495	3244	7222
496	3253	7219
497	3259	7212
498	3265	7204
499	3271	7197
500	3278	7192
501	3287	7191
502	3294	7184
503	3300	7177
504	3308	7174
505	3315	7167
506	3321	7159
507	3326	7151
508	3332	7143
509	3339	7137
510	3346	7131
511	3353	7125
512	3360	7120
513	3367	7114
514	3373	7108
515	3380	7102
516	3386	7094
517	3393	7087
518	3401	7084
519	3409	7080
520	3415	7073
521	3423	7069
522	3430	7064
523	3439	7061
524	3447	7058
525	3454	7053
526	3461	7047
527	3468	7041
528	3476	7038
529	3484	7034
530	3492	7031
531	3500	7028
532	3509	7025
533	3518	7023
534	3526	7019
535	3534	7016
536	3541	7010
537	3548	7004
538	3554	6997
539	3561	6990
540	3568	6985
541	3577	6982
542	3586	6980
543	3594	6976
544	3600	6969
545	3608	6965
546	3616	6962
547	3624	6958
548	3632	6953
549	3639	6947
550	3645	6940
551	3653	6936
552	3662	6934
553	3671	6931
554	3678	6925
555	3686	6921
556	3693	6916
557	3701	6913
558	3707	6904
559	3715	6900
560	3724	6897
561	3732	6893
562	3740	6890
563	3749	6887
564	3757	6883
565	3764	6876
566	3772	6873
567	3780	6869
568	3787	6862
569	3793	6854
570	3800	6848
571	3808	6844
572	3816	6841
573	3825	6838
574	3833	6833
575	3840	6828
576	3849	6824
577	3857	6820
578	3863	6812
579	3868	6804
580	3875	6796
581	3881	6788
582	3886	6780
583	3892	6772
584	3899	6765
585	3905	6757
586	3911	6750
587	3918	6743
588	3925	6737
589	3934	6735
590	3942	6731
591	3948	6723
592	3954	6715
593	3961	6709
594	3967	6702
595	3973	6694
596	3980	6687
597	3988	6683
598	3997	6680
599	4004	6673
600	4012	6669
601	4019	6662
602	4028	6660
603	4034	6653
604	4043	6650
605	4053	6647
606	4060	6643
607	4067	6636
608	4073	6629
609	4081	6623
610	4089	6619
611	4096	6613
612	4105	6609
613	4111	6602
614	4117	6594
615	4123	6587
616	4129	6579
617	4136	6572
618	4141	6564
619	4148	6557
620	4154	6550
621	4160	6542
622	4167	6535
623	4174	6530
624	4181	6523
625	4190	6519
626	4196	6512
627	4202	6504
628	4208	6497
629	4214	6489
630	4222	6484
631	4228	6476
632	4235	6469
633	4243	6465
634	4250	6458
635	4258	6454
636	4266	6450
637	4273	6443
638	4279	6436
639	4285	6428
640	4292	6422
641	4298	6414
642	4304	6406
643	4310	6399
644	4317	6392
645	4323	6385
646	4329	6377
647	4335	6369
648	4341	6361
649	4349	6356
650	4355	6349
651	4361	6341
652	4367	6333
653	4374	6328
654	4380	6320
655	4386	6312
656	4393	6305
657	4398	6297
658	4404	6289
659	4410	6280
660	4415	6272
661	4421	6265
662	4427	6256
663	4433	6249
664	4439	6241
665	4445	6233
666	4450	6226
667	4457	6218
668	4463	6211
669	4470	6205
670	4478	6200
671	4485	6194
672	4495	6192
673	4503	6187
674	4509	6180
675	4515	6172
676	4521	6164
677	4527	6156
678	4535	6151
679	4544	6148
680	4553	6145
681	4562	6140
682	4570	6136
683	4578	6131
684	4586	6126
685	4595	6122
686	4603	6118
687	4612	6114
688	4621	6110
689	4630	6106
690	4639	6102
691	4646	6096
692	4652	6088
693	4658	6081
694	4667	6077
695	4673	6070
696	4683	6067
697	4691	6062
698	4699	6057
699	4705	6049
700	4711	6042
701	4717	6035
702	4726	6030
703	4734	6025
704	4742	6020
705	4751	6016
706	4760	6012
707	4766	6004
708	4772	5997
709	4778	5990
710	4785	5984
711	4794	5979
712	4802	5974
713	4811	5970
714	4817	5963
715	4824	5956
716	4830	5948
717	4835	5940
718	4841	5932
719	4848	5925
720	4854	5918
721	4860	5910
722	4867	5903
723	4875	5899
724	4881	5891
725	4886	5883
726	4893	5876
727	4902	5871
728	4910	5866
729	4916	5859
730	4925	5855
731	4932	5848
732	4940	5843
733	4946	5836
734	4952	5828
735	4959	5822
736	4966	5815
737	4974	5810
738	4980	5802
739	4987	5795
740	4992	5787
741	4998	5780
742	5005	5773
743	5011	5766
744	5019	5760
745	5025	5753
746	5031	5745
747	5037	5738
748	5043	5730
749	5049	5722
750	5055	5715
751	5061	5707
752	5067	5700
753	5073	5692
754	5079	5684
755	5085	5677
756	5092	5670
757	5098	5663
758	5104	5656
759	5110	5648
760	5116	5640
761	5123	5634
762	5129	5626
763	5136	5620
764	5144	5615
765	5153	5610
766	5158	5602
767	5164	5595
768	5170	5587
769	5176	5579
770	5182	5572
771	5188	5564
772	5194	5557
773	5202	5551
774	5210	5546
775	5216	5539
776	5222	5531
777	5228	5524
778	5237	5519
779	5244	5513
780	5250	5505
781	5255	5497
782	5261	5490
783	5267	5482
784	5276	5477
785	5285	5473
786	5291	5466
787	5297	5458
788	5303	5451
789	5310	5444
790	5315	5436
791	5322	5429
792	5328	5422
793	5334	5415
794	5341	5408
795	5347	5401
796	5353	5394
797	5359	5386
798	5365	5379
799	5372	5372
800	5378	5365
801	5384	5357
802	5390	5350
803	5396	5343
804	5402	5335
805	5408	5328
806	5416	5322
807	5423	5315
808	5428	5307
809	5435	5300
810	5440	5293
811	5446	5285
812	5452	5278
813	5459	5271
814	5465	5264
815	5474	5259
816	5480	5252
817	5489	5247
818	5495	5240
819	5504	5236
820	5512	5230
821	5520	5225
822	5526	5217
823	5532	5210
824	5538	5202
825	5544	5195
826	5552	5189
827	5560	5184
828	5566	5176
829	5572	5169
830	5578	5162
831	5584	5154
832	5589	5146
833	5595	5139
834	5601	5131
835	5607	5124
836	5613	5117
837	5619	5110
838	5626	5103
839	5634	5097
840	5642	5091
841	5647	5084
842	5654	5077
843	5661	5071
844	5668	5064
845	5674	5057
846	5681	5050
847	5689	5045
848	5696	5039
849	5705	5034
850	5714	5029
851	5723	5024
852	5730	5018
853	5736	5011
854	5744	5005
855	5750	4998
856	5756	4990
857	5762	4983
858	5770	4977
859	5778	4972
860	5784	4964
861	5790	4957
862	5796	4950
863	5804	4944
864	5813	4939
865	5819	4932
866	5826	4925
867	5832	4918
868	5837	4910
869	5844	4903
870	5850	4896
871	5856	4889
872	5862	4882
873	5869	4875
874	5876	4868
875	5884	4863
876	5891	4856
877	5897	4849
878	5904	4843
879	5911	4836
880	5918	4830
881	5926	4824
882	5935	4819
883	5942	4813
884	5950	4807
885	5956	4799
886	5961	4792
887	5967	4785
888	5973	4777
889	5981	4771
890	5987	4764
891	5993	4757
892	6002	4752
893	6011	4747
894	6017	4740
895	6023	4732
896	6030	4726
897	6039	4720
898	6047	4715
899	6056	4710
900	6063	4704
901	6069	4697
902	6076	4690
903	6083	4683
904	6089	4676
905	6095	4668
906	6101	4661
907	6107	4654
908	6112	4646
909	6119	4640
910	6125	4633
911	6133	4627
912	6142	4621
913	6148	4614
914	6156	4609
915	6165	4604
916	6173	4598
917	6180	4591
918	6186	4584
919	6191	4576
920	6197	4569
921	6204	4562
922	6211	4556
923	6219	4550
924	6228	4545
925	6235	4538
926	6241	4531
927	6247	4523
928	6253	4516
929	6259	4509
930	6266	4502
931	6274	4497
932	6282	4491
933	6289	4484
934	6295	4477
935	6304	4472
936	6310	4465
937	6316	4458
938	6322	4450
939	6328	4443
940	6334	4436
941	6340	4428
942	6346	4421
943	6352	4414
944	6361	4409
945	6370	4404
946	6378	4398
947	6383	4390
948	6390	4383
949	6395	4375
950	6401	4368
951	6409	4362
952	6415	4355
953	6421	4348
954	6428	4341
955	6433	4334
956	6439	4326
957	6445	4319
958	6451	4312
959	6459	4306
960	6466	4299
961	6472	4292
962	6477	4284
963	6483	4277
964	6489	4270
965	6494	4262
966	6500	4255
967	6507	4248
968	6516	4243
969	6521	4235
970	6527	4228
971	6533	4220
972	6539	4213
973	6545	4206
974	6550	4199
975	6557	4192
976	6562	4184
977	6568	4177
978	6574	4170
979	6582	4164
980	6588	4157
981	6594	4150
982	6600	4143
983	6607	4136
984	6614	4129
985	6620	4122
986	6626	4115
987	6633	4108
988	6638	4101
989	6645	4094
990	6653	4088
991	6662	4083
992	6671	4077
993	6676	4070
994	6682	4063
995	6688	4055
996	6693	4048
997	6700	4041
998	6706	4034
999	6712	4027
1000	6719	4020
1001	6727	4015
1002	6735	4009
1003	6741	4002
1004	6748	3995
1005	6754	3988
1006	6760	3981
1007	6767	3974
1008	6773	3967
1009	6780	3960
1010	6788	3955
1011	6794	3947
1012	6800	3940
1013	6806	3933
1014	6812	3926
1015	6818	3919
1016	6824	3911
1017	6831	3905
1018	6837	3898
1019	6844	3891
1020	6850	3884
1021	6855	3877
1022	6862	3870
1023	6868	3863
1024	6879	3859
1025	6885	3852
1026	6892	3845
1027	6900	3839
1028	6909	3834
1029	6918	3828
1030	6924	3821
1031	6930	3814
1032	6938	3808
1033	6944	3801
1034	6952	3795
1035	6959	3788
1036	6966	3782
1037	6975	3776
1038	6983	3770
1039	6990	3763
1040	6995	3756
1041	7001	3749
1042	7008	3742
1043	7017	3737
1044	7024	3730
1045	7033	3725
1046	7042	3719
1047	7050	3713
1048	7056	3706
1049	7062	3699
1050	7070	3693
1051	7077	3686
1052	7084	3680
1053	7091	3673
1054	7097	3666
1055	7103	3659
1056	7109	3652
1057	7117	3646
1058	7127	3641
1059	7135	3634
1060	7144	3629
1061	7152	3623
1062	7160	3617
1063	7166	3610
1064	7172	3602
1065	7179	3596
1066	7185	3589
1067	7191	3582
1068	7197	3575
1069	7205	3569
1070	7213	3563
1071	7219	3555
1072	7225	3548
1073	7230	3541
1074	7237	3534
1075	7245	3528
1076	7254	3522
1077	7262	3516
1078	7269	3510
1079	7276	3503
1080	7282	3496
1081	7288	3489
1082	7293	3481
1083	7299	3474
1084	7305	3467
1085	7311	3460
1086	7317	3453
1087	7325	3447
1088	7332	3440
1089	7340	3434
1090	7347	3427
1091	7353	3421
1092	7362	3415
1093	7368	3408
1094	7374	3401
1095	7383	3395
1096	7389	3388
1097	7395	3381
1098	7402	3374
1099	7408	3367
1100	7414	3360
1101	7420	3353
1102	7426	3346
1103	7432	3339
1104	7439	3332
1105	7445	3325
1106	7452	3318
1107	7457	3311
1108	7464	3304
1109	7470	3297
1110	7476	3290
1111	7482	3283
1112	7488	3276
1113	7494	3269
1114	7500	3262
1115	7506	3255
1116	7514	3249
1117	7520	3242
1118	7526	3235
1119	7532	3228
1120	7539	3221
1121	7546	3215
1122	7552	3207
1123	7558	3201
1124	7564	3194
1125	7571	3187
1126	7579	3180
1127	7585	3174
1128	7592	3167
1129	7600	3161
1130	7608	3155
1131	7615	3148
1132	7621	3141
1133	7627	3134
1134	7633	3127
1135	7639	3120
1136	7644	3113
1137	7651	3106
1138	7660	3100
1139	7668	3094
1140	7674	3087
1141	7681	3080
1142	7687	3073
1143	7692	3066
1144	7698	3059
1145	7705	3052
1146	7711	3045
1147	7717	3038
1148	7725	3032
1149	7732	3025
1150	7739	3018
1151	7745	3012
1152	7752	3005
1153	7759	2998
1154	7765	2991
1155	7771	2984
1156	7777	2977
1157	7783	2970
1158	7789	2963
1159	7795	2956
1160	7800	2949
1161	7806	2942
1162	7812	2935
1163	7818	2928
1164	7826	2922
1165	7833	2915
1166	7840	2908
1167	7846	2902
1168	7852	2895
1169	7858	2888
1170	7864	2881
1171	7870	2874
1172	7876	2867
1173	7881	2860
1174	7887	2853
1175	7893	2845
1176	7899	2839
1177	7904	2831
1178	7910	2824
1179	7916	2817
1180	7923	2811
1181	7930	2804
1182	7937	2797
1183	7944	2791
1184	7951	2784
1185	7957	2777
1186	7963	2770
1187	7969	2763
1188	7976	2757
1189	7984	2751
1190	7990	2744
1191	7996	2737
1192	8002	2730
1193	8008	2723
1194	8017	2717
1195	8024	2710
1196	8032	2704
1197	8041	2698
1198	8049	2692
1199	8057	2685
1200	8063	2678
1201	8069	2671
1202	8075	2664
1203	8081	2657
1204	8087	2651
1205	8095	2644
1206	8101	2637
1207	8107	2630
1208	8113	2624
1209	8119	2617
1210	8125	2610
1211	8131	2603
1212	8137	2596
1213	8145	2589
1214	8153	2583
1215	8159	2576
1216	8167	2570
1217	8174	2563
1218	8180	2556
1219	8186	2549
1220	8191	2542
1221	8198	2535
1222	8204	2529
1223	8209	2521
1224	8215	2514
1225	8221	2508
1226	8227	2501
1227	8233	2494
1228	8239	2487
1229	8246	2480
1230	8253	2473
1231	8259	2467
1232	8266	2460
1233	8272	2453
1234	8278	2446
1235	8285	2440
1236	8291	2433
1237	8297	2426
1238	8303	2419
1239	8309	2412
1240	8314	2405
1241	8321	2398
1242	8327	2391
1243	8333	2384
1244	8339	2377
1245	8345	2371
1246	8351	2364
1247	8358	2357
1248	8364	2350
1249	8370	2343
1250	8376	2336
1251	8382	2329
1252	8388	2323
1253	8394	2316
1254	8400	2309
1255	8406	2302
1256	8412	2295
1257	8417	2288
1258	8423	2281
1259	8429	2274
1260	8435	2267
1261	8441	2260
1262	8447	2254
1263	8456	2247
1264	8461	2240
1265	8467	2234
1266	8473	2226
1267	8479	2220
1268	8488	2214
1269	8496	2207
1270	8502	2200
1271	8508	2193
1272	8514	2187
1273	8520	2180
1274	8527	2173
1275	8534	2166
1276	8541	2160
1277	8549	2154
1278	8555	2147
1279	8562	2140
1280	8569	2134
1281	8576	2127
1282	8582	2120
1283	8588	2113
1284	8595	2107
1285	8601	2100
1286	8608	2093
1287	8615	2086
1288	8622	2080
1289	8628	2073
1290	8635	2066
1291	8642	2060
1292	8648	2053
1293	8655	2046
1294	8661	2039
1295	8667	2033
1296	8673	2026
1297	8680	2019
1298	8686	2012
1299	8693	2006
1300	8700	1999
1301	8707	1992
1302	8714	1986
1303	8721	1979
1304	8730	1973
1305	8736	1966
1306	8743	1960
1307	8750	1953
1308	8756	1946
1309	8763	1939
1310	8769	1933
1311	8776	1926
1312	8783	1919
1313	8790	1913
1314	8797	1906
1315	8804	1900
1316	8811	1893
1317	8818	1886
1318	8825	1880
1319	8831	1873
1320	8838	1866
1321	8844	1859
1322	8851	1853
1323	8858	1846
1324	8864	1839
1325	8870	1832
1326	8876	1826
1327	8883	1819
1328	8890	1812
1329	8897	1806
1330	8904	1799
1331	8911	1792
1332	8918	1786
1333	8925	1779
1334	8933	1773
1335	8939	1766
1336	8947	1759
1337	8970	1756
1338	8977	1749
1339	8984	1743
1340	8991	1736
1341	8997	1729
1342	9003	1722
1343	9010	1716
1344	9017	1709
1345	9024	1702
1346	9031	1696
1347	9037	1689
1348	9043	1682
1349	9051	1676
1350	9058	1669
1351	9065	1662
1352	9074	1656
1353	9080	1649
1354	9087	1643
1355	9094	1636
1356	9100	1629
1357	9107	1622
1358	9114	1616
1359	9120	1609
1360	9129	1603
1361	9137	1596
1362	9144	1590
1363	9150	1583
1364	9157	1576
1365	9164	1569
1366	9170	1563
1367	9177	1556
1368	9184	1549
1369	9191	1543
1370	9198	1536
1371	9205	1529
1372	9211	1522
1373	9218	1516
1374	9224	1509
1375	9232	1502
1376	9239	1496
1377	9246	1489
1378	9253	1482
1379	9260	1476
1380	9266	1469
1381	9273	1462
1382	9280	1456
1383	9287	1449
1384	9296	1443
1385	9302	1436
1386	9308	1429
1387	9314	1422
1388	9321	1415
1389	9327	1409
1390	9334	1402
1391	9341	1395
1392	9347	1389
1393	9354	1382
1394	9360	1375
1395	9366	1368
1396	9372	1361
1397	9379	1355
1398	9386	1348
1399	9393	1341
1400	9400	1335
1401	9406	1328
1402	9413	1321
1403	9419	1315
1404	9426	1308
1405	9435	1301
1406	9443	1295
1407	9452	1288
1408	9460	1282
1409	9467	1275
1410	9475	1269
1411	9481	1262
1412	9487	1255
1413	9494	1248
1414	9501	1242
1415	9507	1235
1416	9514	1228
1417	9520	1222
1418	9528	1215
1419	9536	1208
1420	9543	1202
1421	9550	1195
1422	9557	1188
1423	9563	1182
1424	9569	1175
1425	9576	1168
1426	9583	1161
1427	9589	1155
1428	9596	1148
1429	9602	1141
1430	9609	1134
1431	9616	1128
1432	9622	1121
1433	9629	1114
1434	9636	1108
1435	9645	1101
1436	9651	1094
1437	9658	1088
1438	9664	1081
1439	9670	1074
1440	9676	1067
1441	9682	1060
1442	9688	1054
1443	9695	1047
1444	9704	1041
1445	9711	1034
1446	9718	1027
1447	9724	1020
1448	9731	1014
1449	9738	1007
1450	9744	1000
1451	9752	994
1452	9758	987
1453	9764	980
1454	9771	973
1455	9777	967
1456	9784	960
1457	9791	953
1458	9799	947
1459	9805	940
1460	9811	933
1461	9818	926
1462	9824	920
1463	9830	913
1464	9836	906
1465	9842	899
1466	9849	892
1467	9856	886
1468	9864	879
1469	9870	872
1470	9879	866
1471	9888	859
1472	9894	853
1473	9901	846
1474	9907	839
1475	9913	832
1476	9920	826
1477	9929	819
1478	9936	812
1479	9942	806
1480	9948	799
1481	9955	792
1482	9961	785
1483	9967	779
1484	9973	772
1485	9980	765
1486	9986	758
1487	9993	752
1488	9999	745
1489	10005	738
1490	10012	731
1491	10018	725
1492	10024	718
1493	10032	711
1494	10038	705
1495	10045	698
1496	10052	691
1497	10058	684
1498	10064	678
1499	10070	671
1500	10077	664
1501	10084	658
1502	10091	651
1503	10097	644
1504	10104	637
1505	10111	631
1506	10118	624
1507	10125	617
1508	10131	610
1509	10137	604
1510	10145	597
1511	10153	590
1512	10160	584
1513	10166	577
1514	10173	570
1515	10179	564
1516	10185	557
1517	10192	550
1518	10197	543
1519	10203	537
1520	10209	530
1521	10216	523
1522	10221	516
1523	10228	510
1524	10235	503
1525	10242	496
1526	10248	489
1527	10255	483
1528	10262	476
1529	10269	469
1530	10276	463
1531	10283	456
1532	10290	449
1533	10296	443
1534	10303	436
1535	10309	429
1536	10316	422
1537	10322	416
1538	10329	409
1539	10336	402
1540	10342	395
1541	10349	389
1542	10355	382
1543	10362	375
1544	10369	369
1545	10377	362
1546	10383	355
1547	10389	349
1548	10396	342
1549	10402	335
1550	10409	328
1551	10415	322
1552	10420	315
1553	10427	308
1554	10434	301
1555	10440	295
1556	10446	288
1557	10452	281
1558	10458	275
1559	10464	268
1560	10471	261
1561	10479	254
1562	10486	248
1563	10494	241
1564	10501	234
1565	10508	228
1566	10515	221
1567	10521	214
1568	10528	208
1569	10534	201
1570	10542	194
1571	10548	187
1572	10555	181
1573	10561	174
1574	10567	167
1575	10574	161
1576	10580	154
1577	10587	147
1578	10593	140
1579	10600	134
1580	10607	127
1581	10613	120
1582	10619	114
1583	10625	107
1584	10632	100
1585	10639	93
1586	10645	87
1587	10652	80
1588	10658	73
1589	10665	67
1590	10672	60
1591	10681	53
1592	10689	46
1593	10696	40
1594	10702	33
1595	10709	26
1596	10715	20
1597	10722	13
1598	10728	6
1599	10734	0
