iter	MultiClass
251	0.1027564322
252	0.1027003518
253	0.1026287774
254	0.1025674196
255	0.1024954055
256	0.1024405682
257	0.1023436896
258	0.1022846067
259	0.1022364761
260	0.1021651302
261	0.1020995098
262	0.1020318428
263	0.1019641504
264	0.1018793065
265	0.1017839587
266	0.1017138306
267	0.1016351352
268	0.101535787
269	0.1014921726
270	0.1014359314
271	0.1013946597
272	0.1013501742
273	0.1012660407
274	0.1012169798
275	0.1011531947
276	0.1010782882
277	0.1010397228
278	0.1010026036
279	0.1009570271
280	0.1009118312
281	0.1008495769
282	0.1007715919
283	0.1007150632
284	0.1006487916
285	0.1006081542
286	0.100533586
287	0.1004812774
288	0.1004103205
289	0.1003608705
290	0.1002958845
291	0.1002143051
292	0.1001519493
293	0.1001024486
294	0.1000477044
295	0.09998972097
296	0.09994608965
297	0.09991394337
298	0.09983840257
299	0.09976888339
300	0.09967923578
301	0.09963431049
302	0.09957707979
303	0.0995077805
304	0.09943503908
305	0.09939330219
306	0.09935011911
307	0.09931161292
308	0.09924180619
309	0.09920444174
310	0.09913204707
311	0.09905604112
312	0.09899701747
313	0.09896598756
314	0.09893949923
315	0.09888420526
316	0.09884123361
317	0.09880591584
318	0.09876198851
319	0.09869775515
320	0.09865516408
321	0.09860921545
322	0.09856326682
323	0.09850987575
324	0.0984441539
325	0.09840180809
326	0.09835503065
327	0.09831987356
328	0.09828551146
329	0.09824181248
330	0.09820245211
331	0.09815428766
332	0.09811694013
333	0.09805460967
334	0.09800816206
335	0.09798228266
336	0.09793309487
337	0.09790297835
338	0.09784499495
339	0.097821306
340	0.09778259683
341	0.09773585322
342	0.09767633059
343	0.09760412198
344	0.0975484728
345	0.09751541313
346	0.09746194594
347	0.09739881204
348	0.0973560349
349	0.09730573921
350	0.09727567343
351	0.09720710147
352	0.09716953405
353	0.09711587234
354	0.09706695519
355	0.09702087125
356	0.09697354408
357	0.0969444086
358	0.09690410947
359	0.09688271244
360	0.09682761299
361	0.096776683
362	0.09669731104
363	0.09666254299
364	0.09658901504
365	0.09654700752
366	0.09650360454
367	0.09643784041
368	0.09641258685
369	0.09635322491
370	0.09628224261
371	0.09623889884
372	0.09619127566
373	0.09615335303
374	0.09611815365
375	0.09609230808
376	0.09607221348
377	0.09605490135
378	0.0959866423
379	0.09595277073
380	0.09590841208
381	0.0958626326
382	0.09582321302
383	0.09573919799
384	0.09569388366
385	0.09566577998
386	0.09562945578
387	0.09560063323
388	0.09556146737
389	0.09549741162
390	0.0954619839
391	0.09541554475
392	0.09538500536
393	0.09533010888
394	0.09529414835
395	0.09526250951
396	0.09523565752
397	0.09519206848
398	0.09514111312
399	0.0950686085
400	0.09501329762
401	0.09496980161
402	0.09494392221
403	0.09489598611
404	0.09486932017
405	0.09482130796
406	0.09476899942
407	0.09471063545
408	0.0946677822
409	0.09463297186
410	0.0946069064
411	0.09454062637
412	0.09451163467
413	0.09447726411
414	0.09443922308
415	0.09441255715
416	0.09436725128
417	0.09431904454
418	0.0942843949
419	0.0942540754
420	0.09421029184
421	0.09417838237
422	0.09413612113
423	0.09410949748
424	0.09407667462
425	0.09405446569
426	0.09403447258
427	0.09401328699
428	0.09398553852
429	0.0939194361
430	0.09388213931
431	0.09384858911
432	0.09381961433
433	0.09377542482
434	0.09373264769
435	0.09369721997
436	0.09366908246
437	0.09361042248
438	0.09355874824
439	0.09352921528
440	0.09350141606
441	0.09345287103
442	0.0934335968
443	0.09340698161
444	0.09337319461
445	0.09333593165
446	0.09329152225
447	0.09324319712
448	0.09320833604
449	0.09312892179
450	0.09309866149
451	0.09305923346
452	0.09302720558
453	0.09300220574
454	0.09294376564
455	0.09290098005
456	0.09286456283
457	0.09284184646
458	0.09281450394
459	0.09279109407
460	0.09274707372
461	0.09272324098
462	0.09269878241
463	0.09264139948
464	0.09262206605
465	0.09258252807
466	0.09256414185
467	0.09253409299
468	0.09249608578
469	0.09247453653
470	0.0924473547
471	0.09239906339
472	0.09236597835
473	0.09231783927
474	0.09229865807
475	0.09226985243
476	0.09223079652
477	0.09219303458
478	0.09214596958
479	0.09212290647
480	0.0920961475
481	0.09205077397
482	0.09202409958
483	0.09199920122
484	0.09196558337
485	0.09193893435
486	0.09188107781
487	0.09182975033
488	0.09178934124
489	0.09175375283
490	0.09169164227
491	0.09164350319
492	0.09160600343
493	0.09159025589
494	0.09156454564
495	0.09154248048
496	0.09152630163
497	0.09148754172
498	0.09145761126
499	0.0914308523
500	0.09141498636
501	0.09137758808
502	0.09134521346
503	0.09132673421
504	0.09127805387
505	0.09124723539
506	0.09121899639
507	0.09118542928
508	0.09115539733
509	0.09112975473
510	0.09111380422
511	0.09107893469
512	0.09103263931
513	0.09100615943
514	0.09095842631
515	0.09092899483
516	0.09090830822
517	0.09087666938
518	0.09084142772
519	0.09079629945
520	0.09078061112
521	0.09074723853
522	0.09073186312
523	0.0906877159
524	0.0906665134
525	0.09064468505
526	0.09060285514
527	0.09058221927
528	0.09053795365
529	0.09051182899
530	0.09049547253
531	0.09047372875
532	0.09043540017
533	0.09039333345
534	0.09036611779
535	0.09032460926
536	0.0902930127
537	0.09027076995
538	0.09024047582
539	0.09022311294
540	0.09018575695
541	0.09016845327
542	0.09013329618
543	0.09009800378
544	0.09006911357
545	0.09003042132
546	0.08999066346
547	0.08996186628
548	0.08993476902
549	0.08990600567
550	0.08987401162
551	0.08985242853
552	0.08981372783
553	0.08977227004
554	0.08972857106
555	0.08968370497
556	0.08966468445
557	0.08965023089
558	0.08962586534
559	0.08960325047
560	0.08957580646
561	0.08951808524
562	0.08949029448
563	0.08945801288
564	0.08942030169
565	0.08939620678
566	0.08937468289
567	0.08933533098
568	0.08927862463
569	0.08924498141
570	0.08922349981
571	0.08916081414
572	0.08913474022
573	0.08909922793
574	0.08906318282
575	0.08904061869
576	0.08901936544
577	0.08899014539
578	0.08896882449
579	0.08893555338
580	0.08889247179
581	0.08888321102
582	0.08884712363
583	0.08881435151
584	0.08878007398
585	0.08874417265
586	0.08870897328
587	0.08868836279
588	0.08866255104
589	0.08863549607
590	0.088612027
591	0.08858937829
592	0.08856435308
593	0.08854533256
594	0.08851616326
595	0.08849447869
596	0.08846124141
597	0.08843978519
598	0.08840709764
599	0.0883704859
600	0.08835625222
601	0.08832078222
602	0.08828928715
603	0.08826877815
604	0.08824350767
605	0.08820814761
606	0.08817064784
607	0.0881334018
608	0.08811251221
609	0.08808532193
610	0.08804558943
611	0.08800583156
612	0.08796581997
613	0.08794074401
614	0.08792499648
615	0.08787842201
616	0.08784386539
617	0.08782569061
618	0.08779384879
619	0.08777934449
620	0.08773297299
621	0.08768556125
622	0.08765557159
623	0.08761185569
624	0.08755867605
625	0.08750652821
626	0.08749013792
627	0.08747934637
628	0.08745593651
629	0.08742563393
630	0.08738155437
631	0.08734892602
632	0.0873110203
633	0.08728499712
634	0.0872663741
635	0.08722725053
636	0.08720668233
637	0.08718210535
638	0.0871576806
639	0.0871279362
640	0.08708795845
641	0.08706154623
642	0.08704303315
643	0.08700309768
644	0.086977472
645	0.08696169909
646	0.0869447929
647	0.08692024976
648	0.08689547826
649	0.08684466667
650	0.08682272838
651	0.08678791805
652	0.08676940497
653	0.08674571601
654	0.08671548109
655	0.08669368657
656	0.08668181249
657	0.0866586648
658	0.08664032933
659	0.08661702095
660	0.08659485431
661	0.08655865697
662	0.08652452322
663	0.08650127404
664	0.08646940686
665	0.08643395376
666	0.08639400138
667	0.08637258744
668	0.08633284648
669	0.08631418118
670	0.08629105886
671	0.08626238854
672	0.08624538932
673	0.08623458086
674	0.08621268486
675	0.08618317726
676	0.08615554719
677	0.08613360044
678	0.08609307296
679	0.08607101626
680	0.08604020624
681	0.08602337617
682	0.08600049912
683	0.08596605245
684	0.08594097649
685	0.08591050476
686	0.08589539152
687	0.08586634908
688	0.08583363616
689	0.08580620907
690	0.0857720584
691	0.08575802771
692	0.08572304822
693	0.08567903632
694	0.08566213014
695	0.08564327031
696	0.08559672967
697	0.08555743695
698	0.08552779404
699	0.08550922176
700	0.08548988832
701	0.08546761174
702	0.0854357953
703	0.08541867768
704	0.08538941534
705	0.08536588708
706	0.08534848191
707	0.08533038324
708	0.0853084534
709	0.08528191433
710	0.08524551402
711	0.08522399013
712	0.08520267768
713	0.08517340689
714	0.08514437291
715	0.08511577025
716	0.08509661441
717	0.08507855803
718	0.08505915693
719	0.08501648975
720	0.08497943822
721	0.08495548709
722	0.08493825952
723	0.08490945389
724	0.08488116414
725	0.08485773736
726	0.08482866109
727	0.08478601928
728	0.08475619876
729	0.08474171983
730	0.08472426391
731	0.08471508772
732	0.08469700597
733	0.0846775203
734	0.08464504418
735	0.08462995632
736	0.08460452515
737	0.08457697966
738	0.0845541618
739	0.08453185985
740	0.08451650135
741	0.08450029712
742	0.084480803
743	0.08446162179
744	0.08443340817
745	0.08439191655
746	0.08436771169
747	0.08433548084
748	0.08430503448
749	0.08427857152
750	0.08425451044
751	0.08423521083
752	0.08420610073
753	0.08417649165
754	0.08413701287
755	0.08410895148
756	0.08407493613
757	0.08404869306
758	0.08401164999
759	0.08400327725
760	0.08398557607
761	0.0839652193
762	0.08394747584
763	0.08391180286
764	0.08389458375
765	0.08386266582
766	0.08384149714
767	0.08380962995
768	0.08377744984
769	0.08374342604
770	0.08372986895
771	0.08370070811
772	0.08367483716
773	0.08364188744
774	0.08362556481
775	0.08360772831
776	0.0835827623
777	0.08357326473
778	0.08354062792
779	0.08352948117
780	0.08351444406
781	0.08349262417
782	0.08346232158
783	0.08343044594
784	0.0834054461
785	0.08338696685
786	0.08335182668
787	0.083322632
788	0.08330885503
789	0.08328698439
790	0.08325521023
791	0.08323476889
792	0.0832089656
793	0.08318750092
794	0.08315492331
795	0.08311950405
796	0.08309239834
797	0.08307483248
798	0.08305852676
799	0.08302615214
800	0.08299415809
801	0.08297767477
802	0.08296081087
803	0.08293190374
804	0.0829034364
805	0.08286697689
806	0.0828539949
807	0.0828292234
808	0.08279769451
809	0.08277257626
810	0.08275284533
811	0.08271805191
812	0.08269605442
813	0.08267475042
814	0.08264777157
815	0.08262215434
816	0.08258364815
817	0.0825619213
818	0.0825514173
819	0.08251128731
820	0.08249218222
821	0.08246390094
822	0.08244313821
823	0.0824190433
824	0.0824025177
825	0.08238379319
826	0.08236845161
827	0.08235095341
828	0.08232509092
829	0.08230628183
830	0.08227708716
831	0.08226093368
832	0.08222903266
833	0.08221080713
834	0.08219463673
835	0.08217609828
836	0.08215409233
837	0.082122056
838	0.08209944958
839	0.08206637299
840	0.08203618881
841	0.08201837769
842	0.08200499821
843	0.08198604535
844	0.08196273697
845	0.0819327896
846	0.08189338694
847	0.08187402813
848	0.08185192915
849	0.08181523283
850	0.08178027026
851	0.08176103831
852	0.08173559023
853	0.08171015061
854	0.08169938444
855	0.08167542484
856	0.08164744802
857	0.08162396204
858	0.08160345304
859	0.08158162469
860	0.08155813871
861	0.08153253839
862	0.08148914388
863	0.08147365852
864	0.081452955
865	0.08142370112
866	0.08140588155
867	0.08137277113
868	0.08134111538
869	0.08131055907
870	0.08128168578
871	0.08126732525
872	0.08125479995
873	0.08122793104
874	0.08118563598
875	0.08115902924
876	0.0811449478
877	0.08111372337
878	0.08108184773
879	0.08104631006
880	0.08103321813
881	0.08100722878
882	0.08098222893
883	0.08096560184
884	0.08095060701
885	0.08091552604
886	0.08089421359
887	0.08086737005
888	0.08084452682
889	0.0808210493
890	0.08079311477
891	0.08078268689
892	0.08075893027
893	0.08073968141
894	0.08072726606
895	0.08071118869
896	0.0806913309
897	0.08067400185
898	0.08065382268
899	0.08063196896
900	0.08061538415
901	0.08059025745
902	0.08056396364
903	0.08052405354
904	0.0805147674
905	0.08049649112
906	0.0804734703
907	0.0804506609
908	0.08043140358
909	0.08041930961
910	0.0803858017
911	0.08036647672
912	0.08034151071
913	0.08033270663
914	0.08031668847
915	0.08028082942
916	0.08025156709
917	0.08022026654
918	0.08020304744
919	0.08018973561
920	0.08017875801
921	0.080159636
922	0.08014673859
923	0.08012211933
924	0.08009811745
925	0.0800788263
926	0.08005016443
927	0.0800133328
928	0.07999302677
929	0.07995803883
930	0.07993972873
931	0.07992169772
932	0.07989960719
933	0.079886566
934	0.07985943492
935	0.07984027063
936	0.07982756773
937	0.07981743586
938	0.079783818
939	0.07977036241
940	0.07975698292
941	0.07973711667
942	0.07970835332
943	0.07968715082
944	0.07966821488
945	0.07964978637
946	0.0796294296
947	0.07961440094
948	0.07958905434
949	0.07957744244
950	0.07954997306
951	0.07951850337
952	0.07947902459
953	0.07946479938
954	0.07945306061
955	0.0794342769
956	0.07942365451
957	0.07940947158
958	0.07938018387
959	0.0793627195
960	0.07933452279
961	0.07931536696
962	0.0793083051
963	0.07928611308
964	0.07926771841
965	0.07923500549
966	0.07921972311
967	0.0791995524
968	0.07917558435
969	0.07915771403
970	0.07913476931
971	0.07911802382
972	0.07909408114
973	0.0790704683
974	0.07904240691
975	0.07902643948
976	0.07901411716
977	0.07899653439
978	0.07896796556
979	0.07894944403
980	0.07892832609
981	0.07889872547
982	0.0788771593
983	0.07885740299
984	0.07882894411
985	0.07879173189
986	0.07876963291
987	0.07874311921
988	0.07872997653
989	0.07871104059
990	0.07868910229
991	0.07867535915
992	0.07865258358
993	0.07864095476
994	0.07861629321
995	0.07860381021
996	0.07858745375
997	0.0785759095
998	0.07856385782
999	0.07853566957
1000	0.07850953644
1001	0.07847880254
1002	0.07846038249
1003	0.07844011875
1004	0.07841542337
1005	0.07839900771
1006	0.07838532376
1007	0.07835860708
1008	0.07833437685
1009	0.07831459518
1010	0.07829513488
1011	0.07827730685
1012	0.07825355869
1013	0.0782371684
1014	0.07821605892
1015	0.07819263214
1016	0.07817124358
1017	0.07815404139
1018	0.07813359158
1019	0.07811082447
1020	0.0781008702
1021	0.07807242823
1022	0.07805078595
1023	0.07803799002
1024	0.07801216982
1025	0.0779865103
1026	0.07796575603
1027	0.0779520298
1028	0.07793927616
1029	0.07791415791
1030	0.07789431704
1031	0.07787430702
1032	0.07786611187
1033	0.07783398251
1034	0.07782066222
1035	0.07780528681
1036	0.07779071485
1037	0.07777144907
1038	0.07775449214
1039	0.0777338309
1040	0.07771121603
1041	0.07769767585
1042	0.07767850311
1043	0.07765026411
1044	0.07761700992
1045	0.0775932533
1046	0.07757430045
1047	0.07755721666
1048	0.07753789168
1049	0.07751532754
1050	0.07749805769
1051	0.07746385628
1052	0.07744388009
1053	0.07742341337
1054	0.07740805487
1055	0.07738912739
1056	0.0773713501
1057	0.07735179677
1058	0.07732215386
1059	0.07729884548
1060	0.07726649623
1061	0.07724447336
1062	0.07722722888
1063	0.07720526522
1064	0.07718893413
1065	0.07716147321
1066	0.07714751017
1067	0.07712898863
1068	0.077103253
1069	0.0770727559
1070	0.07704318911
1071	0.07702370344
1072	0.07700320289
1073	0.07698419929
1074	0.07696896765
1075	0.07695053069
1076	0.07693455481
1077	0.07691797846
1078	0.0768935368
1079	0.07687762012
1080	0.07686447744
1081	0.07685216358
1082	0.07683749859
1083	0.07681763234
1084	0.0767996267
1085	0.07677425474
1086	0.07676353085
1087	0.07672399287
1088	0.07671132381
1089	0.0766900029
1090	0.0766727415
1091	0.07665156437
1092	0.07663486116
1093	0.07661161198
1094	0.07659332725
1095	0.07656758317
1096	0.07653985161
1097	0.07652593086
1098	0.07650638599
1099	0.07649019022
1100	0.07647078912
1101	0.07644777675
1102	0.07643052381
1103	0.07640702937
1104	0.07639277033
1105	0.07636516563
1106	0.07634500338
1107	0.07632265913
1108	0.07629847119
1109	0.07628784034
1110	0.07626898897
1111	0.07624373541
1112	0.07621609688
1113	0.0761953257
1114	0.07616987762
1115	0.07615850252
1116	0.07612906258
1117	0.07611349266
1118	0.07608921168
1119	0.07606910017
1120	0.07604321231
1121	0.07601800949
1122	0.07600342907
1123	0.07597875906
1124	0.07596194591
1125	0.07593504317
1126	0.0759218582
1127	0.07590578929
1128	0.07588742845
1129	0.07586856862
1130	0.07583955155
1131	0.0758322106
1132	0.07581632775
1133	0.07578362328
1134	0.07576214169
1135	0.07574078695
1136	0.0757188994
1137	0.07568270206
1138	0.07566656549
1139	0.07564943942
1140	0.07562884584
1141	0.07560245054
1142	0.07558766714
1143	0.07556928092
1144	0.07555857395
1145	0.07553642423
1146	0.0755236875
1147	0.07550344068
1148	0.07549165963
1149	0.07547866072
1150	0.07546394498
1151	0.07545134357
1152	0.07543418367
1153	0.075413311
1154	0.07539839228
1155	0.07537909268
1156	0.07535424506
1157	0.07533890348
1158	0.0753181323
1159	0.0753079074
1160	0.07528888688
1161	0.07527238665
1162	0.07526122298
1163	0.07524220247
1164	0.07522952494
1165	0.07520893136
1166	0.07518849002
1167	0.07517657365
1168	0.07515650443
1169	0.07514090913
1170	0.07512479793
1171	0.07510582816
1172	0.07508843145
1173	0.07507702252
1174	0.07504384445
1175	0.07502768251
1176	0.07500367217
1177	0.07499483427
1178	0.07497330193
1179	0.07495794343
1180	0.07493233466
1181	0.07490154155
1182	0.0748877392
1183	0.07487169567
1184	0.07485417209
1185	0.07483988768
1186	0.07481893889
1187	0.0748023118
1188	0.07477542597
1189	0.07474797351
1190	0.07472938431
1191	0.07471448251
1192	0.07469369442
1193	0.07468568533
1194	0.07466011039
1195	0.07464540311
1196	0.07462920734
1197	0.07460955252
1198	0.07459395722
1199	0.07457716098
1200	0.07456110899
1201	0.0745428158
1202	0.07452380374
1203	0.07449663882
1204	0.07447871776
1205	0.07446557508
1206	0.07445223789
1207	0.07443100155
1208	0.07441710617
1209	0.0744023566
1210	0.0743860086
1211	0.07437383006
1212	0.07435558761
1213	0.07434014454
1214	0.07432155535
1215	0.07430706796
1216	0.07429372231
1217	0.07427546295
1218	0.07425280578
1219	0.07423825073
1220	0.07421802928
1221	0.07420446373
1222	0.07418698245
1223	0.0741757173
1224	0.07416084087
1225	0.07413793844
1226	0.07412441518
1227	0.07411099342
1228	0.07409856115
1229	0.07407732482
1230	0.07405651981
1231	0.07402902505
1232	0.07401738778
1233	0.07399232874
1234	0.07397093171
1235	0.07395175051
1236	0.07393419311
1237	0.07391771824
1238	0.07390789084
1239	0.07388728034
1240	0.07386697431
1241	0.07384983978
1242	0.07383773735
1243	0.07381436132
1244	0.07378577557
1245	0.07377110212
1246	0.0737606827
1247	0.0737458993
1248	0.07373504855
1249	0.07372074722
1250	0.07370670807
1251	0.0736905123
1252	0.07366175741
1253	0.07364318513
1254	0.07361845592
1255	0.07359416649
1256	0.07358335803
1257	0.07357660909
1258	0.07354990087
1259	0.07352360706
1260	0.07350669241
1261	0.07349380346
1262	0.07348075381
1263	0.07345284465
1264	0.07344267895
1265	0.07342782789
1266	0.07342122272
1267	0.07339739845
1268	0.07337278764
1269	0.07335570385
1270	0.07333960957
1271	0.07331957417
1272	0.07330767472
1273	0.07329301818
1274	0.07327811638
1275	0.07326704575
1276	0.07324932766
1277	0.07323829086
1278	0.07322545264
1279	0.07321449195
1280	0.07320262633
1281	0.07317316948
1282	0.07315748115
1283	0.07313261662
1284	0.07311949932
1285	0.07309241051
1286	0.07306779971
1287	0.07305389587
1288	0.07302903135
1289	0.07301081428
1290	0.07298799642
1291	0.0729694918
1292	0.07295211201
1293	0.07292687536
1294	0.07290380379
1295	0.07288195007
1296	0.07286572892
1297	0.07284779094
1298	0.07282350997
1299	0.07280249353
1300	0.0727789568
1301	0.0727685543
1302	0.07275339878
1303	0.07273087693
1304	0.07271236385
1305	0.0726997117
1306	0.07268531734
1307	0.0726645969
1308	0.0726511413
1309	0.0726248052
1310	0.0726084572
1311	0.0726011247
1312	0.07257609949
1313	0.07256405626
1314	0.07255834757
1315	0.07254043496
1316	0.07251842055
1317	0.07250504953
1318	0.07248119988
1319	0.07245945611
1320	0.07243778845
1321	0.0724191316
1322	0.07239838579
1323	0.07238314569
1324	0.07237386801
1325	0.07235672502
1326	0.07232462103
1327	0.07231724624
1328	0.07230374836
1329	0.07228746802
1330	0.07227656653
1331	0.0722652168
1332	0.07225287757
1333	0.07222319237
1334	0.07220343607
1335	0.07217676168
1336	0.07215523779
1337	0.07213659785
1338	0.07211889668
1339	0.07211105674
1340	0.07210105173
1341	0.07208264014
1342	0.07206880396
1343	0.07205262511
1344	0.07203127883
1345	0.07201406818
1346	0.07199295025
1347	0.07197460632
1348	0.07196065174
1349	0.07194956419
1350	0.07194055714
1351	0.0719211053
1352	0.07190722684
1353	0.07188159269
1354	0.07187300851
1355	0.07184499786
1356	0.07182446349
1357	0.07180552754
1358	0.07179515887
1359	0.07178079833
1360	0.07175668651
1361	0.07174203843
1362	0.07172804156
1363	0.07171525409
1364	0.07169590374
1365	0.07168765785
1366	0.07166417187
1367	0.0716495407
1368	0.07163100225
1369	0.07161645566
1370	0.07159974399
1371	0.071585375
1372	0.07156623609
1373	0.07155673851
1374	0.07153536686
1375	0.07151853679
1376	0.07150192661
1377	0.07149395981
1378	0.07148014055
1379	0.0714613061
1380	0.07145339004
1381	0.07144211643
1382	0.07141895183
1383	0.07140743296
1384	0.07139804533
1385	0.07136970485
1386	0.07135835512
1387	0.07134491644
1388	0.07133537658
1389	0.0713128801
1390	0.07129992348
1391	0.07128771957
1392	0.07127430626
1393	0.07126156953
1394	0.07124440963
1395	0.07122480555
1396	0.07120909185
1397	0.07118447259
1398	0.07117239553
1399	0.0711479285
1400	0.07113426993
1401	0.07112060289
1402	0.07109825865
1403	0.07108212208
1404	0.07106358363
1405	0.07103381386
1406	0.07100991347
1407	0.07098909154
1408	0.07096840493
1409	0.07095308873
1410	0.07094397173
1411	0.07093554824
1412	0.07092593227
1413	0.0709073473
1414	0.07087712929
1415	0.07085817643
1416	0.07083864425
1417	0.070814765
1418	0.07080365631
1419	0.0707918076
1420	0.07077877064
1421	0.0707604098
1422	0.0707505697
1423	0.07074160494
1424	0.0707246015
1425	0.07070452804
1426	0.07068074183
1427	0.07066202154
1428	0.07064467558
1429	0.07062889422
1430	0.07060510377
1431	0.07059559774
1432	0.07058273415
1433	0.07056570957
1434	0.07055403423
1435	0.0705450441
1436	0.07053056094
1437	0.07051202249
1438	0.07049656673
1439	0.07047308921
1440	0.070452521
1441	0.07044319258
1442	0.07043046431
1443	0.07040291881
1444	0.07038789861
1445	0.07036989297
1446	0.070360573
1447	0.07034319743
1448	0.07032971646
1449	0.07031736455
1450	0.07030318162
1451	0.07029062249
1452	0.07027249
1453	0.0702536344
1454	0.07024234387
1455	0.07022150926
1456	0.07021272211
1457	0.07019771882
1458	0.07018043628
1459	0.07016549642
1460	0.07014337207
1461	0.07011556862
1462	0.0701023752
1463	0.07008902532
1464	0.07006076095
1465	0.07003892415
1466	0.07001007199
1467	0.07000443519
1468	0.06999262031
1469	0.06997910974
1470	0.06996063049
1471	0.06994129283
1472	0.06992599776
1473	0.06990425399
1474	0.06988762266
1475	0.06988277239
1476	0.06986093981
1477	0.06983581734
1478	0.06981656425
1479	0.06979076096
1480	0.06977622705
1481	0.06976549471
1482	0.0697405879
1483	0.06970759166
1484	0.06969426715
1485	0.06968334874
1486	0.0696535832
1487	0.06963742972
1488	0.06963051163
1489	0.06961878978
1490	0.06959718555
1491	0.06958288845
1492	0.06957363191
1493	0.06956073027
1494	0.06954596378
1495	0.0695270363
1496	0.06950179542
1497	0.06948540936
1498	0.06947380169
1499	0.06943992166
1500	0.06942490568
1501	0.0694053143
