iter	Passed	Remaining
321	111217	579572
322	111551	579167
323	111898	578830
324	112238	578458
325	112606	578230
326	113048	578380
327	113420	578169
328	113797	577979
329	114143	577634
330	114470	577193
331	114815	576844
332	115155	576467
333	115491	576075
334	115883	575957
335	116300	575964
336	116751	576136
337	117161	576099
338	117553	575975
339	117953	575891
340	118314	575613
341	118682	575366
342	119045	575099
343	119411	574840
344	119796	574678
345	120142	574322
346	120500	574025
347	120863	573755
348	121223	573465
349	121629	573394
350	122033	573314
351	122397	573044
352	122757	572753
353	123121	572482
354	123465	572115
355	123836	571875
356	124227	571726
357	124584	571420
358	124951	571155
359	125311	570863
360	125673	570579
361	126023	570237
362	126389	569972
363	126804	569923
364	127171	569659
365	127494	569196
366	127849	568877
367	128202	568549
368	128538	568148
369	128874	567745
370	129231	567436
371	129576	567073
372	129938	566781
373	130282	566416
374	130629	566061
375	131037	565969
376	131380	565598
377	131763	565396
378	132120	565083
379	132448	564648
380	132827	564431
381	133256	564421
382	133616	564120
383	133970	563793
384	134301	563370
385	134660	563061
386	135015	562740
387	135356	562358
388	135688	561939
389	136029	561556
390	136373	561187
391	136745	560936
392	137169	560896
393	137517	560539
394	137859	560162
395	138233	559915
396	138572	559524
397	138915	559151
398	139247	558733
399	139571	558287
400	139932	557984
401	140279	557629
402	140636	557312
403	140981	556945
404	141317	556545
405	141639	556092
406	142047	555975
407	142413	555693
408	142738	555248
409	143110	554989
410	143480	554722
411	143817	554325
412	144165	553972
413	144507	553597
414	144855	553242
415	145217	552943
416	145565	552590
417	145936	552323
418	146314	552084
419	146663	551734
420	147037	551478
421	147430	551291
422	147797	551006
423	148158	550702
424	148495	550305
425	148838	549935
426	149182	549566
427	149513	549148
428	149857	548778
429	150183	548346
430	150533	547996
431	150884	547656
432	151220	547258
433	151561	546877
434	151914	546542
435	152284	546266
436	152675	546067
437	153042	545781
438	153407	545487
439	153768	545180
440	154129	544869
441	154467	544480
442	154815	544127
443	155214	543949
444	155527	543473
445	155885	543154
446	156232	542795
447	156565	542387
448	156888	541947
449	157213	541514
450	157553	541132
451	157935	540894
452	158306	540619
453	158677	540341
454	159015	539953
455	159337	539510
456	159691	539176
457	160052	538868
458	160417	538568
459	160744	538145
460	161087	537773
461	161440	537436
462	161769	537019
463	162109	536638
464	162451	536264
465	162786	535868
466	163177	535656
467	163531	535321
468	163874	534949
469	164208	534549
470	164547	534169
471	164918	533887
472	165267	533539
473	165586	533092
474	165930	532724
475	166330	532536
476	166706	532271
477	167052	531911
478	167390	531527
479	167744	531189
480	168169	531078
481	168539	530793
482	168890	530448
483	169246	530117
484	169610	529814
485	169959	529462
486	170308	529111
487	170651	528738
488	171000	528387
489	171350	528039
490	171693	527668
491	172040	527312
492	172376	526919
493	172716	526539
494	173061	526178
495	173428	525880
496	173777	525527
497	174126	525175
498	174505	524915
499	174891	524673
500	175241	524324
501	175568	523907
502	175931	523598
503	176315	523348
504	176658	522980
505	177027	522685
506	177378	522339
507	177727	521986
508	178063	521596
509	178413	521247
510	178821	521067
511	179205	520815
512	179614	520636
513	179995	520376
514	180360	520067
515	180722	519752
516	181098	519475
517	181443	519109
518	181788	518746
519	182162	518462
520	182572	518280
521	182957	518028
522	183366	517844
523	183757	517606
524	184157	517395
525	184516	517067
526	184877	516743
527	185238	516423
528	185574	516029
529	185912	515645
530	186272	515317
531	186612	514939
532	186958	514573
533	187308	514220
534	187660	513872
535	188006	513508
536	188332	513091
537	188684	512746
538	189036	512396
539	189449	512215
540	189830	511946
541	190169	511563
542	190493	511140
543	190843	510788
544	191198	510448
545	191546	510089
546	191885	509707
547	192210	509287
548	192554	508919
549	192925	508620
550	193307	508351
551	193646	507970
552	193975	507564
553	194352	507280
554	194707	506942
555	195072	506628
556	195431	506298
557	195754	505875
558	196079	505456
559	196409	505051
560	196752	504682
561	197085	504287
562	197435	503932
563	197781	503572
564	198121	503194
565	198478	502858
566	198813	502468
567	199175	502146
568	199576	501921
569	199968	501675
570	200351	501405
571	200747	501167
572	201155	500957
573	201531	500668
574	201869	500286
575	202225	499945
576	202600	499653
577	203016	499463
578	203353	499076
579	203687	498682
580	204015	498275
581	204372	497938
582	204731	497605
583	205078	497244
584	205423	496878
585	205787	496558
586	206176	496298
587	206539	495975
588	206893	495630
589	207255	495305
590	207602	494945
591	207956	494600
592	208300	494230
593	208669	493922
594	209022	493573
595	209366	493206
596	209795	493038
597	210137	492663
598	210469	492266
599	210845	491973
600	211192	491611
601	211539	491250
602	211858	490822
603	212178	490398
604	212536	490063
605	212869	489671
606	213242	489368
607	213611	489058
608	213965	488712
609	214320	488369
610	214653	487976
611	215032	487687
612	215390	487352
613	215731	486978
614	216102	486668
615	216430	486265
616	216766	485881
617	217102	485494
618	217452	485140
619	217806	484795
620	218155	484438
621	218513	484102
622	218865	483752
623	219232	483435
624	219591	483101
625	219927	482715
626	220306	482425
627	220659	482077
628	221025	481759
629	221394	481444
630	221744	481090
631	222083	480712
632	222414	480317
633	222753	479938
634	223114	479609
635	223473	479273
636	223803	478876
637	224152	478520
638	224500	478162
639	224868	477846
640	225217	477488
641	225566	477133
642	225930	476809
643	226287	476468
644	226650	476142
645	226979	475744
646	227326	475382
647	227697	475071
648	228036	474695
649	228370	474308
650	228738	473990
651	229058	473575
652	229391	473185
653	229734	472817
654	230093	472481
655	230475	472193
656	230865	471921
657	231215	471566
658	231554	471190
659	231959	470947
660	232308	470591
661	232649	470218
662	233001	469869
663	233351	469515
664	233708	469174
665	234041	468784
666	234368	468385
667	234711	468018
668	235060	467660
669	235409	467304
670	235823	467078
671	236229	466835
672	236608	466537
673	236965	466197
674	237321	465853
675	237680	465517
676	238053	465205
677	238402	464849
678	238733	464458
679	239070	464078
680	239415	463714
681	239796	463418
682	240140	463053
683	240474	462666
684	240852	462366
685	241193	461994
686	241546	461645
687	241938	461371
688	242316	461070
689	242657	460698
690	243051	460425
691	243414	460095
692	243778	459766
693	244140	459433
694	244492	459083
695	244839	458723
696	245173	458338
697	245499	457937
698	245857	457597
699	246289	457394
700	246626	457016
701	246981	456669
702	247342	456334
703	247688	455971
704	248044	455627
705	248368	455225
706	248719	454872
707	249058	454496
708	249392	454111
709	249724	453724
710	250050	453326
711	250388	452949
712	250713	452550
713	251074	452215
714	251458	451922
715	251800	451552
716	252177	451246
717	252541	450917
718	252909	450593
719	253270	450259
720	253618	449900
721	253987	449578
722	254325	449203
723	254661	448822
724	254999	448447
725	255335	448067
726	255673	447691
727	256006	447308
728	256365	446969
729	256727	446634
730	257064	446258
731	257405	445887
732	257807	445624
733	258151	445258
734	258474	444857
735	258853	444552
736	259240	444260
737	259588	443902
738	259998	443651
739	260335	443273
740	260676	442903
741	261025	442547
742	261362	442170
743	261728	441843
744	262091	441509
745	262429	441134
746	262784	440789
747	263109	440391
748	263441	440006
749	263791	439652
750	264145	439304
751	264471	438910
752	264816	438548
753	265161	438184
754	265517	437840
755	265904	437547
756	266260	437202
757	266626	436874
758	267019	436589
759	267361	436221
760	267687	435828
761	268006	435423
762	268332	435028
763	268711	434722
764	269036	434327
765	269381	433964
766	269725	433599
767	270039	433187
768	270374	432810
769	270709	432432
770	271052	432066
771	271369	431659
772	271716	431300
773	272078	430966
774	272422	430603
775	272714	430158
776	273077	429824
777	273451	429509
778	273850	429231
779	274185	428854
780	274526	428486
781	274858	428105
782	275205	427746
783	275527	427349
784	275892	427017
785	276227	426640
786	276567	426273
787	276905	425899
788	277269	425568
789	277640	425246
790	278012	424927
791	278348	424551
792	278696	424195
793	279047	423842
794	279391	423479
795	279762	423157
796	280101	422788
797	280444	422423
798	280782	422051
799	281127	421690
800	281454	421304
801	281811	420960
802	282152	420592
803	282499	420235
804	282842	419872
805	283170	419485
806	283545	419169
807	283858	418762
808	284220	418426
809	284546	418037
810	284889	417674
811	285235	417315
812	285581	416956
813	285938	416612
814	286301	416278
815	286629	415893
816	286966	415522
817	287305	415152
818	287686	414844
819	288023	414472
820	288371	414116
821	288721	413764
822	289053	413385
823	289400	413027
824	289745	412667
825	290074	412284
826	290431	411941
827	290778	411585
828	291105	411200
829	291432	410814
830	291741	410404
831	292071	410024
832	292461	409726
833	292829	409399
834	293187	409057
835	293529	408693
836	293882	408345
837	294232	407992
838	294551	407597
839	294875	407208
840	295205	406828
841	295508	406411
842	295855	406055
843	296201	405698
844	296561	405358
845	296915	405013
846	297272	404669
847	297623	404318
848	297973	403966
849	298316	403604
850	298646	403225
851	298994	402870
852	299336	402506
853	299686	402155
854	300012	401770
855	300332	401378
856	300680	401024
857	301010	400645
858	301348	400278
859	301680	399901
860	302069	399602
861	302401	399225
862	302755	398879
863	303101	398522
864	303461	398184
865	303791	397805
866	304147	397460
867	304506	397121
868	304852	396763
869	305190	396396
870	305511	396007
871	305851	395642
872	306199	395288
873	306534	394917
874	306863	394538
875	307196	394165
876	307574	393849
877	307917	393488
878	308245	393109
879	308615	392783
880	308948	392410
881	309295	392055
882	309635	391691
883	309981	391333
884	310326	390976
885	310682	390631
886	311022	390268
887	311368	389911
888	311711	389551
889	312051	389188
890	312388	388820
891	312727	388455
892	313072	388098
893	313410	387732
894	313762	387382
895	314108	387025
896	314456	386673
897	314804	386319
898	315162	385977
899	315551	385674
900	315896	385316
901	316225	384939
902	316544	384550
903	316895	384200
904	317236	383838
905	317570	383467
906	317914	383110
907	318269	382764
908	318592	382381
909	318961	382053
910	319281	381665
911	319605	381283
912	319962	380940
913	320298	380573
914	320641	380214
915	320974	379843
916	321300	379463
917	321634	379094
918	321970	378727
919	322303	378356
920	322644	377995
921	322962	377606
922	323281	377220
923	323638	376877
924	324024	376569
925	324370	376213
926	324720	375863
927	325059	375500
928	325395	375133
929	325715	374748
930	326073	374406
931	326424	374056
932	326778	373711
933	327128	373360
934	327470	373000
935	327814	372644
936	328159	372287
937	328505	371932
938	328882	371612
939	329245	371276
940	329574	370902
941	329916	370542
942	330260	370185
943	330634	369862
944	330971	369496
945	331354	369183
946	331703	368832
947	332033	368459
948	332346	368068
949	332678	367697
950	333049	367369
951	333398	367018
952	333717	366633
953	334061	366276
954	334423	365939
955	334787	365605
956	335140	365258
957	335495	364913
958	335847	364564
959	336201	364218
960	336544	363859
961	336900	363515
962	337237	363151
963	337564	362776
964	337907	362419
965	338238	362048
966	338582	361691
967	338926	361334
968	339250	360956
969	339670	360680
970	340015	360324
971	340358	359967
972	340682	359590
973	340974	359178
974	341325	358829
975	341697	358502
976	342056	358161
977	342383	357786
978	342734	357437
979	343074	357077
980	343416	356719
981	343763	356365
982	344111	356013
983	344428	355628
984	344757	355258
985	345112	354912
986	345422	354521
987	345752	354151
988	346092	353791
989	346438	353436
990	346765	353063
991	347105	352704
992	347441	352339
993	347788	351987
994	348162	351661
995	348509	351309
996	348855	350954
997	349233	350633
998	349583	350283
999	349943	349943
1000	350271	349572
1001	350606	349207
1002	350934	348835
1003	351259	348460
1004	351659	348160
1005	351984	347786
1006	352316	347417
1007	352659	347061
1008	353032	346734
1009	353372	346375
1010	353725	346028
1011	354057	345660
1012	354394	345298
1013	354732	344936
1014	355115	344619
1015	355464	344268
1016	355813	343918
1017	356174	343578
1018	356549	343252
1019	356922	342925
1020	357262	342566
1021	357602	342206
1022	357952	341857
1023	358273	341479
1024	358615	341121
1025	358959	340766
1026	359300	340408
1027	359669	340076
1028	360004	339712
1029	360378	339385
1030	360719	339027
1031	361045	338655
1032	361371	338282
1033	361720	337932
1034	362068	337580
1035	362417	337230
1036	362755	336869
1037	363094	336509
1038	363440	336156
1039	363777	335794
1040	364120	335438
1041	364470	335088
1042	364788	334709
1043	365134	334356
1044	365477	334000
1045	365841	333664
1046	366197	333320
1047	366541	332965
1048	366871	332597
1049	367208	332235
1050	367584	331909
1051	367940	331566
1052	368267	331196
1053	368615	330845
1054	368966	330495
1055	369294	330126
1056	369632	329766
1057	369954	329392
1058	370295	329034
1059	370643	328683
1060	370996	328336
1061	371341	327983
1062	371674	327618
1063	372019	327265
1064	372361	326908
1065	372693	326544
1066	373043	326194
1067	373373	325827
1068	373709	325466
1069	374058	325116
1070	374395	324755
1071	374722	324386
1072	375053	324021
1073	375408	323676
1074	375786	323351
1075	376160	323022
1076	376506	322669
1077	376823	322292
1078	377173	321943
1079	377530	321600
1080	377890	321259
1081	378253	320921
1082	378577	320550
1083	378915	320190
1084	379263	319839
1085	379607	319485
1086	379941	319122
1087	380273	318759
1088	380596	318386
1089	380928	318023
1090	381361	317743
1091	381714	317396
1092	382054	317038
1093	382397	316683
1094	382749	316336
1095	383107	315994
1096	383444	315633
1097	383769	315264
1098	384102	314900
1099	384442	314543
1100	384781	314185
1101	385121	313828
1102	385477	313484
1103	385816	313126
1104	386242	312838
1105	386627	312517
1106	387000	312187
1107	387362	311847
1108	387692	311482
1109	388033	311126
1110	388381	310775
1111	388724	310420
1112	389069	310067
1113	389391	309695
1114	389719	309329
1115	390054	308967
1116	390391	308608
1117	390736	308255
1118	391084	307904
1119	391418	307543
1120	391803	307221
1121	392136	306859
1122	392464	306492
1123	392820	306148
1124	393164	305794
1125	393503	305437
1126	393856	305090
1127	394206	304741
1128	394574	304405
1129	394919	304052
1130	395248	303687
1131	395606	303344
1132	395957	302996
1133	396301	302643
1134	396655	302296
1135	397006	301948
1136	397326	301576
1137	397666	301220
1138	398045	300893
1139	398380	300532
1140	398732	300185
1141	399082	299836
1142	399420	299477
1143	399733	299101
1144	400073	298744
1145	400410	298386
1146	400747	298027
1147	401080	297666
1148	401412	297304
1149	401751	296946
1150	402114	296607
1151	402463	296257
1152	402810	295906
1153	403124	295531
1154	403464	295175
1155	403792	294810
1156	404133	294455
1157	404470	294097
1158	404796	293730
1159	405129	293369
1160	405477	293019
1161	405831	292674
1162	406176	292321
1163	406503	291956
1164	406873	291622
1165	407233	291280
1166	407565	290918
1167	407901	290560
1168	408226	290193
1169	408599	289861
1170	408923	289494
1171	409240	289121
1172	409590	288773
1173	409934	288420
1174	410275	288065
1175	410648	287733
1176	410985	287375
1177	411327	287021
1178	411660	286661
1179	411979	286291
1180	412317	285934
1181	412653	285575
1182	412976	285208
1183	413314	284851
1184	413687	284519
1185	414017	284156
1186	414352	283798
1187	414695	283445
1188	415079	283119
1189	415461	282792
1190	415827	282455
1191	416187	282113
1192	416539	281766
1193	416915	281435
1194	417267	281087
1195	417618	280740
1196	417952	280380
1197	418288	280022
1198	418631	279669
1199	418972	279315
1200	419307	278956
1201	419646	278600
1202	419978	278240
1203	420319	277885
1204	420654	277527
1205	421009	277182
1206	421361	276834
1207	421715	276489
1208	422056	276134
1209	422397	275779
1210	422773	275448
1211	423094	275081
1212	423432	274725
1213	423754	274358
1214	424107	274011
1215	424448	273657
1216	424784	273300
1217	425120	272942
1218	425466	272591
1219	425796	272230
1220	426172	271898
1221	426507	271540
1222	426836	271179
1223	427187	270831
1224	427533	270480
1225	427933	270163
1226	428280	269813
1227	428622	269459
1228	428969	269109
1229	429289	268742
1230	429628	268387
1231	429971	268034
1232	430300	267672
1233	430643	267320
1234	430989	266968
1235	431321	266609
1236	431653	266250
1237	431981	265888
1238	432308	265525
1239	432645	265169
1240	432993	264820
1241	433344	264472
1242	433690	264122
1243	434020	263761
1244	434351	263401
1245	434685	263043
1246	435037	262696
1247	435381	262345
1248	435724	261992
1249	436102	261661
1250	436445	261308
1251	436786	260955
1252	437139	260609
1253	437494	260264
1254	437835	259910
1255	438190	259565
1256	438544	259219
1257	438899	258873
1258	439239	258520
1259	439565	258157
1260	439898	257799
1261	440226	257438
1262	440547	257073
1263	440869	256708
1264	441223	256362
1265	441558	256006
1266	441880	255641
1267	442176	255262
1268	442518	254910
1269	442848	254550
1270	443198	254202
1271	443573	253869
1272	443923	253521
1273	444253	253161
1274	444642	252836
1275	444986	252484
1276	445304	252118
1277	445626	251754
1278	445945	251389
1279	446343	251068
1280	446695	250721
1281	447063	250383
1282	447425	250041
1283	447751	249680
1284	448089	249325
1285	448402	248957
1286	448761	248614
1287	449098	248259
1288	449438	247905
1289	449746	247535
1290	450093	247185
1291	450429	246829
1292	450771	246477
1293	451094	246114
1294	451431	245759
1295	451787	245415
1296	452135	245066
1297	452487	244719
1298	452850	244378
1299	453206	244034
1300	453555	243685
1301	453953	243363
1302	454301	243014
1303	454669	242676
1304	455012	242324
1305	455371	241981
1306	455717	241631
1307	456048	241273
1308	456394	240923
1309	456734	240570
1310	457098	240229
1311	457443	239878
1312	457781	239524
1313	458121	239171
1314	458466	238820
1315	458803	238466
1316	459140	238111
1317	459488	237762
1318	459837	237413
1319	460189	237067
1320	460543	236721
1321	460882	236367
1322	461210	236008
1323	461551	235656
1324	461919	235317
1325	462275	234972
1326	462625	234624
1327	462969	234273
1328	463289	233910
1329	463618	233551
1330	463967	233203
1331	464341	232868
1332	464674	232511
1333	465024	232163
1334	465358	231807
1335	465695	231453
1336	466039	231102
1337	466357	230739
1338	466702	230388
1339	467039	230034
1340	467380	229681
1341	467720	229329
1342	468028	228961
1343	468362	228605
1344	468711	228257
1345	469055	227906
1346	469446	227578
1347	469849	227256
1348	470200	226909
1349	470576	226574
1350	470900	226213
1351	471235	225858
1352	471592	225513
1353	471919	225155
1354	472259	224802
1355	472610	224455
1356	472938	224096
1357	473263	223737
1358	473607	223386
1359	473939	223030
1360	474271	222674
1361	474634	222332
1362	475001	221992
1363	475350	221644
1364	475703	221297
1365	476108	220975
1366	476466	220631
1367	476830	220290
1368	477205	219953
1369	477540	219598
1370	477856	219235
1371	478210	218889
1372	478572	218546
1373	478913	218195
1374	479262	217846
1375	479619	217501
1376	479970	217154
1377	480305	216799
1378	480650	216449
1379	481005	216104
1380	481348	215752
1381	481705	215407
1382	482062	215063
1383	482411	214714
1384	482752	214363
1385	483071	214001
1386	483424	213654
1387	483775	213307
1388	484119	212956
1389	484448	212599
1390	484778	212243
1391	485133	211897
1392	485454	211536
1393	485787	211181
1394	486114	210823
1395	486439	210465
1396	486789	210117
1397	487134	209767
1398	487485	209420
1399	487830	209070
1400	488187	208725
1401	488526	208373
1402	488873	208023
1403	489204	207667
1404	489570	207327
1405	489916	206977
1406	490305	206646
1407	490658	206299
1408	491035	205962
1409	491385	205615
1410	491713	205258
1411	492041	204900
1412	492378	204547
1413	492720	204196
1414	493056	203843
1415	493395	203491
1416	493722	203133
1417	494119	202804
1418	494471	202457
1419	494800	202101
1420	495158	201756
1421	495518	201413
1422	495850	201058
1423	496187	200705
1424	496521	200350
1425	496859	199997
1426	497217	199653
1427	497558	199302
1428	497886	198945
1429	498229	198594
1430	498556	198237
1431	498899	197887
1432	499271	197548
1433	499607	197195
1434	499963	196849
1435	500319	196504
1436	500674	196158
1437	501024	195810
1438	501368	195460
1439	501730	195117
1440	502070	194765
1441	502425	194419
1442	502770	194070
1443	503104	193716
1444	503446	193365
1445	503806	193021
1446	504138	192666
1447	504501	192323
1448	504829	191967
1449	505170	191616
1450	505519	191268
1451	505892	190929
1452	506245	190582
1453	506614	190241
1454	506998	189906
1455	507363	189564
1456	507695	189209
1457	508021	188852
1458	508357	188499
1459	508700	188149
1460	509030	187794
1461	509370	187442
1462	509726	187097
1463	510073	186748
1464	510440	186406
1465	510825	186071
1466	511167	185720
1467	511513	185371
1468	511876	185028
1469	512222	184678
1470	512566	184328
1471	512900	183975
1472	513221	183617
1473	513542	183258
1474	513870	182903
1475	514205	182549
1476	514541	182197
1477	514889	181848
1478	515258	181507
1479	515585	181151
1480	515939	180805
1481	516293	180458
1482	516633	180107
1483	516975	179757
1484	517327	179410
1485	517664	179057
1486	517983	178699
1487	518369	178363
1488	518716	178014
1489	519065	177666
1490	519392	177310
1491	519726	176957
1492	520066	176606
1493	520422	176260
1494	520759	175908
1495	521106	175560
1496	521467	175216
1497	521818	174868
1498	522155	174516
1499	522476	174158
1500	522817	173808
1501	523134	173449
1502	523463	173094
1503	523812	172746
1504	524149	172394
1505	524477	172039
1506	524805	171685
1507	525146	171334
1508	525496	170986
1509	525850	170640
1510	526182	170286
1511	526534	169939
1512	526883	169591
1513	527225	169241
1514	527586	168897
1515	527941	168551
1516	528292	168203
1517	528632	167852
1518	528981	167504
1519	529315	167152
1520	529676	166808
1521	529986	166447
1522	530369	166110
1523	530722	165763
1524	531072	165415
1525	531403	165062
1526	531746	164712
1527	532089	164362
1528	532418	164008
1529	532752	163655
1530	533088	163304
1531	533427	162952
1532	533773	162604
1533	534116	162254
1534	534458	161904
1535	534809	161556
1536	535148	161206
1537	535463	160847
1538	535803	160497
1539	536177	160156
1540	536555	159817
1541	536975	159490
1542	537320	159141
1543	537658	158790
1544	537992	158437
1545	538321	158084
1546	538662	157733
1547	539008	157384
1548	539352	157035
1549	539689	156683
1550	540032	156334
1551	540377	155985
1552	540707	155631
1553	541038	155278
1554	541389	154931
1555	541714	154576
1556	542076	154232
1557	542403	153878
1558	542751	153529
1559	543117	153187
1560	543478	152842
1561	543833	152496
1562	544199	152153
1563	544522	151797
1564	544864	151447
1565	545220	151101
1566	545596	150761
1567	545975	150421
1568	546347	150080
1569	546715	149737
1570	547076	149392
1571	547437	149047
1572	547789	148700
1573	548144	148354
1574	548492	148005
1575	548834	147656
1576	549162	147302
1577	549523	146957
1578	549870	146608
1579	550217	146260
1580	550553	145908
1581	550901	145560
1582	551236	145208
1583	551613	144868
1584	551984	144525
1585	552383	144190
1586	552743	143845
1587	553086	143496
1588	553420	143143
1589	553749	142790
1590	554082	142438
1591	554429	142089
1592	554793	141745
1593	555128	141394
1594	555510	141054
1595	555852	140704
1596	556190	140353
1597	556508	139997
1598	556861	139650
1599	557208	139302
1600	557621	138969
1601	557958	138618
1602	558298	138268
1603	558638	137918
1604	558998	137572
1605	559315	137216
1606	559655	136866
1607	560022	136522
1608	560356	136171
1609	560694	135820
1610	561021	135466
1611	561375	135120
1612	561709	134768
1613	562054	134419
1614	562401	134070
1615	562801	133735
1616	563152	133387
1617	563501	133039
1618	563837	132688
1619	564180	132338
1620	564521	131988
1621	564853	131636
